id,year,month,city,user_id,amount,category
750000,2023,1,HCM,750000,693.7040861296975,cat_0
750001,2024,2,HCM,750001,192.72817251549702,cat_1
750002,2025,3,HN,750002,584.7594293499902,cat_2
750003,2023,4,DN,750003,886.1634803757813,cat_3
750004,2024,5,HCM,750004,356.35779981613405,cat_4
750005,2025,6,HCM,750005,851.9065851117206,cat_5
750006,2023,7,HN,750006,6.584198772827565,cat_6
750007,2024,8,CT,750007,992.7241073848768,cat_7
750008,2025,9,HCM,750008,947.0101627882158,cat_8
750009,2023,10,HCM,750009,473.2794197268547,cat_9
750010,2024,11,HN,750010,194.6639161337178,cat_10
750011,2025,12,DN,750011,57.78187048036021,cat_11
750012,2023,1,HCM,750012,19.615818343413196,cat_12
750013,2024,2,HCM,750013,758.6930729973324,cat_13
750014,2025,3,HN,750014,292.8236359939154,cat_14
750015,2023,4,CT,750015,7.1971587217851685,cat_15
750016,2024,5,HCM,750016,416.0214717994974,cat_16
750017,2025,6,HCM,750017,319.81210490703006,cat_17
750018,2023,7,HN,750018,331.7454510865058,cat_18
750019,2024,8,DN,750019,479.1955704070444,cat_19
750020,2025,9,HCM,750020,313.8339074054958,cat_0
750021,2023,10,HCM,750021,439.7804488736311,cat_1
750022,2024,11,HN,750022,304.427462452156,cat_2
750023,2025,12,CT,750023,306.5879655460567,cat_3
750024,2023,1,HCM,750024,819.8583726542057,cat_4
750025,2024,2,HCM,750025,530.3494149541945,cat_5
750026,2025,3,HN,750026,242.2032907018783,cat_6
750027,2023,4,DN,750027,0.44640604949575113,cat_7
750028,2024,5,HCM,750028,799.5076068754727,cat_8
750029,2025,6,HCM,750029,712.1830878710243,cat_9
750030,2023,7,HN,750030,989.155780322233,cat_10
750031,2024,8,CT,750031,42.88906405529891,cat_11
750032,2025,9,HCM,750032,256.1310088858946,cat_12
750033,2023,10,HCM,750033,494.65307610149,cat_13
750034,2024,11,HN,750034,277.3030368549166,cat_14
750035,2025,12,DN,750035,214.03967021287517,cat_15
750036,2023,1,HCM,750036,110.49434991038932,cat_16
750037,2024,2,HCM,750037,746.9187720683188,cat_17
750038,2025,3,HN,750038,428.2276884980608,cat_18
750039,2023,4,CT,750039,157.15073279778025,cat_19
750040,2024,5,HCM,750040,975.4335933931965,cat_0
750041,2025,6,HCM,750041,768.5392896288457,cat_1
750042,2023,7,HN,750042,710.9898255694677,cat_2
750043,2024,8,DN,750043,564.5092052155167,cat_3
750044,2025,9,HCM,750044,720.4878940009778,cat_4
750045,2023,10,HCM,750045,327.8765661948971,cat_5
750046,2024,11,HN,750046,901.592168728957,cat_6
750047,2025,12,CT,750047,477.78300557564336,cat_7
750048,2023,1,HCM,750048,294.82445194994335,cat_8
750049,2024,2,HCM,750049,969.1491462341482,cat_9
750050,2025,3,HN,750050,485.8496434471382,cat_10
750051,2023,4,DN,750051,682.0528884227922,cat_11
750052,2024,5,HCM,750052,792.3646948094989,cat_12
750053,2025,6,HCM,750053,464.3675629294549,cat_13
750054,2023,7,HN,750054,23.180029313794147,cat_14
750055,2024,8,CT,750055,679.3775003757279,cat_15
750056,2025,9,HCM,750056,276.32509060697464,cat_16
