id,year,month,city,user_id,amount,category
500000,2025,9,HCM,500000,719.8458787389754,cat_0
500001,2023,10,HCM,500001,803.7395652131523,cat_1
500002,2024,11,HN,500002,469.3450634189036,cat_2
500003,2025,12,DN,500003,112.95608580570682,cat_3
500004,2023,1,HCM,500004,20.907256570276257,cat_4
500005,2024,2,HCM,500005,475.58714640684974,cat_5
500006,2025,3,HN,500006,427.32450220420384,cat_6
500007,2023,4,CT,500007,853.4272503368956,cat_7
500008,2024,5,HCM,500008,721.6499873713287,cat_8
500009,2025,6,HCM,500009,334.11581816640137,cat_9
500010,2023,7,HN,500010,651.7018263276844,cat_10
500011,2024,8,DN,500011,698.8504506221881,cat_11
500012,2025,9,HCM,500012,795.313581928393,cat_12
500013,2023,10,HCM,500013,194.98452562465772,cat_13
500014,2024,11,HN,500014,6.387075615648108,cat_14
500015,2025,12,CT,500015,430.74249545397083,cat_15
500016,2023,1,HCM,500016,238.6388068979267,cat_16
500017,2024,2,HCM,500017,865.5725018565666,cat_17
500018,2025,3,HN,500018,895.554142510233,cat_18
500019,2023,4,DN,500019,719.0044398791812,cat_19
500020,2024,5,HCM,500020,73.13334986285646,cat_0
500021,2025,6,HCM,500021,161.08729091454288,cat_1
500022,2023,7,HN,500022,407.91627889090455,cat_2
500023,2024,8,CT,500023,815.7454263215095,cat_3
500024,2025,9,HCM,500024,802.4369465811803,cat_4
500025,2023,10,HCM,500025,677.8475139635735,cat_5
500026,2024,11,HN,500026,524.1712062056868,cat_6
500027,2025,12,DN,500027,934.149397222548,cat_7
500028,2023,1,HCM,500028,295.74574161123957,cat_8
500029,2024,2,HCM,500029,274.13434917890265,cat_9
500030,2025,3,HN,500030,920.0485650424677,cat_10
500031,2023,4,CT,500031,922.5902298106381,cat_11
500032,2024,5,HCM,500032,312.0453570151649,cat_12
500033,2025,6,HCM,500033,607.1055648984393,cat_13
500034,2023,7,HN,500034,544.5070635938536,cat_14
500035,2024,8,DN,500035,773.8451852582626,cat_15
500036,2025,9,HCM,500036,968.0594743498813,cat_16
500037,2023,10,HCM,500037,984.4551602448563,cat_17
500038,2024,11,HN,500038,439.16991954108806,cat_18
500039,2025,12,CT,500039,335.8975654214881,cat_19
500040,2023,1,HCM,500040,549.493187654084,cat_0
500041,2024,2,HCM,500041,582.4900305977642,cat_1
500042,2025,3,HN,500042,303.9781654023389,cat_2
500043,2023,4,DN,500043,149.38728235486664,cat_3
500044,2024,5,HCM,500044,715.0637941018892,cat_4
500045,2025,6,HCM,500045,63.58217298129287,cat_5
500046,2023,7,HN,500046,79.91372776114902,cat_6
500047,2024,8,CT,500047,364.6438609609282,cat_7
500048,2025,9,HCM,500048,196.36021042543973,cat_8
500049,2023,10,HCM,500049,530.340261090737,cat_9
500050,2024,11,HN,500050,787.3018157309622,cat_10
500051,2025,12,DN,500051,172.95126141101235,cat_11
500052,2023,1,HCM,500052,738.9589267491626,cat_12
500053,2024,2,HCM,500053,91.36682088755043,cat_13
500054,2025,3,HN,500054,967.1634950591124,cat_14
500055,2023,4,CT,500055,888.778958028766,cat_15
500056,2024,5,HCM,500056,352.5128596795107,cat_16
500057,2025,6,HCM,500057,609.6981318001623,cat_17
500058,2023,7,HN,500058,297.8714907312598,cat_18
500059,2024,8,DN,500059,326.10978397728627,cat_19
500060,2025,9,HCM,500060,371.8062485271586,cat_0
500061,2023,10,HCM,500061,415.33272067849447,cat_1
500062,2024,11,HN,500062,702.1141958555182,cat_2
500063,2025,12,CT,500063,729.5885039987359,cat_3
500064,2023,1,HCM,500064,378.60620244779517,cat_4
500065,2024,2,HCM,500065,663.2123472058819,cat_5
500066,2025,3,HN,500066,200.96075205208564,cat_6
500067,2023,4,DN,500067,326.27100948631795,cat_7
500068,2024,5,HCM,500068,556.6697540637473,cat_8
500069,2025,6,HCM,500069,341.29551309683137,cat_9
500070,2023,7,HN,500070,733.1072335757644,cat_10
500071,2024,8,CT,500071,266.39993385149376,cat_11
500072,2025,9,HCM,500072,512.3847126316414,cat_12
500073,2023,10,HCM,500073,495.11504515531533,cat_13
500074,2024,11,HN,500074,84.9495326069144,cat_14
500075,2025,12,DN,500075,89.02663096393849,cat_15
500076,2023,1,HCM,500076,537.6144339342,cat_16
500077,2024,2,HCM,500077,200.3182917261993,cat_17
500078,2025,3,HN,500078,783.4383838219961,cat_18
500079,2023,4,CT,500079,673.3974169940005,cat_19
500080,2024,5,HCM,500080,557.6966115824778,cat_0
500081,2025,6,HCM,500081,533.6674867385233,cat_1
500082,2023,7,HN,500082,601.3541904646261,cat_2
500083,2024,8,DN,500083,415.48677882319885,cat_3
500084,2025,9,HCM,500084,259.0668572316829,cat_4
500085,2023,10,HCM,500085,289.12142693355605,cat_5
500086,2024,11,HN,500086,809.7215467441248,cat_6
500087,2025,12,CT,500087,812.708703920536,cat_7
500088,2023,1,HCM,500088,85.06535999508591,cat_8
500089,2024,2,HCM,500089,77.91390469947058,cat_9
500090,2025,3,HN,500090,153.99854618052578,cat_10
500091,2023,4,DN,500091,721.0020113047268,cat_11
500092,2024,5,HCM,500092,753.165360095116,cat_12
500093,2025,6,HCM,500093,656.1166530503696,cat_13
500094,2023,7,HN,500094,727.8150302877638,cat_14
500095,2024,8,CT,500095,294.82775007797835,cat_15
500096,2025,9,HCM,500096,930.2826278452017,cat_16
500097,2023,10,HCM,500097,513.1848158812638,cat_17
500098,2024,11,HN,500098,268.1687242102362,cat_18
500099,2025,12,DN,500099,443.4994241452285,cat_19
500100,2023,1,HCM,500100,4.8219877468235195,cat_0
500101,2024,2,HCM,500101,894.1671222740255,cat_1
500102,2025,3,HN,500102,610.7499589286563,cat_2
500103,2023,4,CT,500103,953.1554504330649,cat_3
500104,2024,5,HCM,500104,687.9248226283803,cat_4
500105,2025,6,HCM,500105,304.0919294139103,cat_5
500106,2023,7,HN,500106,396.1174760599172,cat_6
500107,2024,8,DN,500107,307.2380619650731,cat_7
500108,2025,9,HCM,500108,362.3440360222011,cat_8
500109,2023,10,HCM,500109,102.45516045531966,cat_9
500110,2024,11,HN,500110,186.63568531069396,cat_10
500111,2025,12,CT,500111,438.41125569712403,cat_11
500112,2023,1,HCM,500112,560.8461434117762,cat_12
500113,2024,2,HCM,500113,553.7689830805791,cat_13
500114,2025,3,HN,500114,893.7300079007383,cat_14
500115,2023,4,DN,500115,549.2655569970899,cat_15
500116,2024,5,HCM,500116,373.4588364810615,cat_16
500117,2025,6,HCM,500117,679.5251367838076,cat_17
500118,2023,7,HN,500118,311.6434278709882,cat_18
500119,2024,8,CT,500119,18.384266292137408,cat_19
500120,2025,9,HCM,500120,617.7546906588182,cat_0
500121,2023,10,HCM,500121,246.34394249206758,cat_1
500122,2024,11,HN,500122,454.55892882389026,cat_2
500123,2025,12,DN,500123,253.49147220333845,cat_3
500124,2023,1,HCM,500124,383.3906520927598,cat_4
500125,2024,2,HCM,500125,209.83271992363206,cat_5
500126,2025,3,HN,500126,589.9601051868536,cat_6
500127,2023,4,CT,500127,98.01363757371251,cat_7
500128,2024,5,HCM,500128,368.25119564386677,cat_8
500129,2025,6,HCM,500129,756.2122710710947,cat_9
500130,2023,7,HN,500130,331.7570716742181,cat_10
500131,2024,8,DN,500131,391.4419450110135,cat_11
500132,2025,9,HCM,500132,756.6776688794056,cat_12
500133,2023,10,HCM,500133,721.0978054376353,cat_13
500134,2024,11,HN,500134,434.06787240720837,cat_14
500135,2025,12,CT,500135,288.87513397798114,cat_15
500136,2023,1,HCM,500136,29.44468996928762,cat_16
500137,2024,2,HCM,500137,177.53634402856332,cat_17
500138,2025,3,HN,500138,914.589361246704,cat_18
500139,2023,4,DN,500139,993.5612681581132,cat_19
500140,2024,5,HCM,500140,237.1903719313677,cat_0
500141,2025,6,HCM,500141,156.4523286881807,cat_1
500142,2023,7,HN,500142,589.8704169850705,cat_2
500143,2024,8,CT,500143,362.5762241961531,cat_3
500144,2025,9,HCM,500144,508.36329924715915,cat_4
500145,2023,10,HCM,500145,862.9361977734632,cat_5
500146,2024,11,HN,500146,631.6395413600619,cat_6
500147,2025,12,DN,500147,664.558730669435,cat_7
500148,2023,1,HCM,500148,748.2116927466279,cat_8
500149,2024,2,HCM,500149,971.3083988065316,cat_9
500150,2025,3,HN,500150,979.0459905293386,cat_10
500151,2023,4,CT,500151,71.59468526137402,cat_11
500152,2024,5,HCM,500152,578.9039367034239,cat_12
500153,2025,6,HCM,500153,267.7684008716861,cat_13
500154,2023,7,HN,500154,472.4875487885668,cat_14
500155,2024,8,DN,500155,671.5674724575247,cat_15
500156,2025,9,HCM,500156,56.95703155582954,cat_16
500157,2023,10,HCM,500157,121.12503681369746,cat_17
500158,2024,11,HN,500158,939.9059566943243,cat_18
500159,2025,12,CT,500159,612.8307960068082,cat_19
500160,2023,1,HCM,500160,678.2382099214906,cat_0
500161,2024,2,HCM,500161,689.4335009905282,cat_1
500162,2025,3,HN,500162,592.637533740698,cat_2
500163,2023,4,DN,500163,470.06689059255535,cat_3
500164,2024,5,HCM,500164,857.6639196700999,cat_4
500165,2025,6,HCM,500165,277.9918584537009,cat_5
500166,2023,7,HN,500166,824.6563147203059,cat_6
500167,2024,8,CT,500167,387.78956545075204,cat_7
500168,2025,9,HCM,500168,823.7366334737148,cat_8
500169,2023,10,HCM,500169,224.2449688462036,cat_9
500170,2024,11,HN,500170,749.7604895793239,cat_10
500171,2025,12,DN,500171,183.42642491948658,cat_11
500172,2023,1,HCM,500172,201.37476960846624,cat_12
500173,2024,2,HCM,500173,686.5550601422291,cat_13
500174,2025,3,HN,500174,546.9611694625629,cat_14
500175,2023,4,CT,500175,347.22755781373814,cat_15
500176,2024,5,HCM,500176,982.4517219724127,cat_16
500177,2025,6,HCM,500177,106.1581672540074,cat_17
500178,2023,7,HN,500178,169.96010613028812,cat_18
500179,2024,8,DN,500179,669.0081566737226,cat_19
500180,2025,9,HCM,500180,665.4385427402824,cat_0
500181,2023,10,HCM,500181,443.9135145618449,cat_1
500182,2024,11,HN,500182,382.92472146285286,cat_2
500183,2025,12,CT,500183,341.2307584709874,cat_3
500184,2023,1,HCM,500184,294.3181213727014,cat_4
500185,2024,2,HCM,500185,694.140477216028,cat_5
500186,2025,3,HN,500186,137.15202720110787,cat_6
500187,2023,4,DN,500187,258.45772860022174,cat_7
500188,2024,5,HCM,500188,229.86261194927548,cat_8
500189,2025,6,HCM,500189,236.468576025059,cat_9
500190,2023,7,HN,500190,377.9356733501914,cat_10
500191,2024,8,CT,500191,994.0729759203697,cat_11
500192,2025,9,HCM,500192,621.4792032669303,cat_12
500193,2023,10,HCM,500193,838.0650536641375,cat_13
500194,2024,11,HN,500194,309.3611564740769,cat_14
500195,2025,12,DN,500195,539.3953347447882,cat_15
500196,2023,1,HCM,500196,460.4504679626342,cat_16
500197,2024,2,HCM,500197,198.74285544708192,cat_17
500198,2025,3,HN,500198,11.807391922777576,cat_18
500199,2023,4,CT,500199,298.5202435374059,cat_19
500200,2024,5,HCM,500200,502.5074898627002,cat_0
500201,2025,6,HCM,500201,103.32462655565355,cat_1
500202,2023,7,HN,500202,546.8341565117718,cat_2
500203,2024,8,DN,500203,258.83220938453724,cat_3
500204,2025,9,HCM,500204,806.0550815312938,cat_4
500205,2023,10,HCM,500205,98.0957180263815,cat_5
500206,2024,11,HN,500206,390.5308921179856,cat_6
500207,2025,12,CT,500207,342.3421855230786,cat_7
500208,2023,1,HCM,500208,993.7094093256335,cat_8
500209,2024,2,HCM,500209,775.8728659308072,cat_9
500210,2025,3,HN,500210,619.4158612616599,cat_10
500211,2023,4,DN,500211,362.6800635606685,cat_11
500212,2024,5,HCM,500212,149.88553001757631,cat_12
500213,2025,6,HCM,500213,505.69201270023865,cat_13
500214,2023,7,HN,500214,983.5479680360005,cat_14
500215,2024,8,CT,500215,899.9383528594185,cat_15
500216,2025,9,HCM,500216,6.005468948383164,cat_16
500217,2023,10,HCM,500217,360.02240248221887,cat_17
500218,2024,11,HN,500218,261.05789102871734,cat_18
500219,2025,12,DN,500219,396.1271301931656,cat_19
500220,2023,1,HCM,500220,17.351864842575893,cat_0
500221,2024,2,HCM,500221,102.25579337234126,cat_1
500222,2025,3,HN,500222,254.93407810255653,cat_2
500223,2023,4,CT,500223,638.8625030740365,cat_3
500224,2024,5,HCM,500224,360.69446591719134,cat_4
500225,2025,6,HCM,500225,686.1194853252038,cat_5
500226,2023,7,HN,500226,523.67537737863,cat_6
500227,2024,8,DN,500227,14.084155209774574,cat_7
500228,2025,9,HCM,500228,344.4610360538337,cat_8
500229,2023,10,HCM,500229,625.1228704840531,cat_9
500230,2024,11,HN,500230,827.5386015132766,cat_10
500231,2025,12,CT,500231,833.7503209063096,cat_11
500232,2023,1,HCM,500232,356.7514564565316,cat_12
500233,2024,2,HCM,500233,11.464408990561893,cat_13
500234,2025,3,HN,500234,22.512935173615077,cat_14
500235,2023,4,DN,500235,222.7713394320554,cat_15
500236,2024,5,HCM,500236,331.60226374159305,cat_16
500237,2025,6,HCM,500237,96.99962788981075,cat_17
500238,2023,7,HN,500238,600.6891690845118,cat_18
500239,2024,8,CT,500239,990.2906660380428,cat_19
500240,2025,9,HCM,500240,612.8925974447511,cat_0
500241,2023,10,HCM,500241,290.9800051242506,cat_1
500242,2024,11,HN,500242,538.953189610218,cat_2
500243,2025,12,DN,500243,744.9088143618447,cat_3
500244,2023,1,HCM,500244,572.5186183147695,cat_4
500245,2024,2,HCM,500245,228.64970557035548,cat_5
500246,2025,3,HN,500246,232.07177476501894,cat_6
500247,2023,4,CT,500247,860.8980016516381,cat_7
500248,2024,5,HCM,500248,248.16467025662615,cat_8
500249,2025,6,HCM,500249,74.74761795828344,cat_9
