id,year,month,city,user_id,amount,category
187500,2023,1,HCM,187500,351.64472725653553,cat_0
187501,2024,2,HCM,187501,374.6532867200368,cat_1
187502,2025,3,HN,187502,616.4286507665503,cat_2
187503,2023,4,CT,187503,943.8401682739194,cat_3
187504,2024,5,HCM,187504,352.5525733037782,cat_4
187505,2025,6,HCM,187505,502.6733494326532,cat_5
187506,2023,7,HN,187506,405.25923188147783,cat_6
187507,2024,8,DN,187507,368.36993196657266,cat_7
187508,2025,9,HCM,187508,330.45267377177055,cat_8
187509,2023,10,HCM,187509,896.398809429937,cat_9
187510,2024,11,HN,187510,451.4932446706263,cat_10
187511,2025,12,CT,187511,160.2305665818501,cat_11
187512,2023,1,HCM,187512,577.1319347570943,cat_12
187513,2024,2,HCM,187513,186.6987303764044,cat_13
187514,2025,3,HN,187514,371.5884545235394,cat_14
187515,2023,4,DN,187515,789.1343533548626,cat_15
187516,2024,5,HCM,187516,147.609607556751,cat_16
187517,2025,6,HCM,187517,78.5715310809304,cat_17
187518,2023,7,HN,187518,383.29386103349685,cat_18
187519,2024,8,CT,187519,993.3344236947286,cat_19
187520,2025,9,HCM,187520,558.2807639085064,cat_0
187521,2023,10,HCM,187521,539.6226379662907,cat_1
187522,2024,11,HN,187522,472.48315849679403,cat_2
187523,2025,12,DN,187523,309.93551443236356,cat_3
187524,2023,1,HCM,187524,213.22931905619612,cat_4
187525,2024,2,HCM,187525,157.73688122728936,cat_5
187526,2025,3,HN,187526,914.4895728726882,cat_6
187527,2023,4,CT,187527,868.4977945266401,cat_7
187528,2024,5,HCM,187528,852.8069539359163,cat_8
187529,2025,6,HCM,187529,819.3540838489517,cat_9
187530,2023,7,HN,187530,930.1254517997519,cat_10
187531,2024,8,DN,187531,483.48718163406346,cat_11
187532,2025,9,HCM,187532,441.94593606948894,cat_12
187533,2023,10,HCM,187533,772.534531933126,cat_13
187534,2024,11,HN,187534,122.85619637006329,cat_14
187535,2025,12,CT,187535,789.0389304796036,cat_15
187536,2023,1,HCM,187536,849.7853343035002,cat_16
187537,2024,2,HCM,187537,690.7670448865006,cat_17
187538,2025,3,HN,187538,843.3424868627054,cat_18
187539,2023,4,DN,187539,248.11752447729728,cat_19
187540,2024,5,HCM,187540,90.79075436657213,cat_0
187541,2025,6,HCM,187541,203.92859946281138,cat_1
187542,2023,7,HN,187542,344.38029870037803,cat_2
187543,2024,8,CT,187543,522.2515282514813,cat_3
187544,2025,9,HCM,187544,768.2951319827287,cat_4
187545,2023,10,HCM,187545,465.52489123019615,cat_5
187546,2024,11,HN,187546,7.7736669867929375,cat_6
187547,2025,12,DN,187547,656.4385960678342,cat_7
187548,2023,1,HCM,187548,0.24502464778219935,cat_8
187549,2024,2,HCM,187549,816.0081571138134,cat_9
187550,2025,3,HN,187550,549.7948054993584,cat_10
187551,2023,4,CT,187551,629.5425260406636,cat_11
187552,2024,5,HCM,187552,401.56400438261977,cat_12
187553,2025,6,HCM,187553,733.7600758322226,cat_13
187554,2023,7,HN,187554,465.51973880683704,cat_14
187555,2024,8,DN,187555,967.3529450699076,cat_15
187556,2025,9,HCM,187556,197.04145706006204,cat_16
187557,2023,10,HCM,187557,780.2819651475342,cat_17
187558,2024,11,HN,187558,362.5259317775563,cat_18
187559,2025,12,CT,187559,341.00061109427224,cat_19
187560,2023,1,HCM,187560,507.5543940500482,cat_0
187561,2024,2,HCM,187561,491.60854909445226,cat_1
187562,2025,3,HN,187562,279.5304875191594,cat_2
187563,2023,4,DN,187563,705.927907883471,cat_3
187564,2024,5,HCM,187564,825.2497617510381,cat_4
187565,2025,6,HCM,187565,831.0795543743853,cat_5
187566,2023,7,HN,187566,631.1347143325162,cat_6
187567,2024,8,CT,187567,875.8269569010089,cat_7
187568,2025,9,HCM,187568,736.3998616477717,cat_8
187569,2023,10,HCM,187569,615.2849565525036,cat_9
187570,2024,11,HN,187570,411.1973170021762,cat_10
187571,2025,12,DN,187571,353.91005725168856,cat_11
187572,2023,1,HCM,187572,398.2631528460644,cat_12
187573,2024,2,HCM,187573,12.83459244818841,cat_13
187574,2025,3,HN,187574,901.6616130518973,cat_14
187575,2023,4,CT,187575,914.7395414189539,cat_15
187576,2024,5,HCM,187576,195.01994380334753,cat_16
187577,2025,6,HCM,187577,503.55888734742473,cat_17
187578,2023,7,HN,187578,121.75965413982692,cat_18
187579,2024,8,DN,187579,302.9484247264258,cat_19
187580,2025,9,HCM,187580,753.1299837236253,cat_0
187581,2023,10,HCM,187581,410.20462071372907,cat_1
187582,2024,11,HN,187582,886.1849346773754,cat_2
187583,2025,12,CT,187583,409.82444187348057,cat_3
187584,2023,1,HCM,187584,569.6332089846633,cat_4
187585,2024,2,HCM,187585,748.4572005705586,cat_5
