id,year,month,city,user_id,amount,category
1250000,2025,9,HCM,1250000,445.86935751336375,cat_0
1250001,2023,10,HCM,1250001,128.1125140457091,cat_1
1250002,2024,11,HN,1250002,618.755398736037,cat_2
1250003,2025,12,DN,1250003,51.798841613784674,cat_3
1250004,2023,1,HCM,1250004,308.7902197261846,cat_4
1250005,2024,2,HCM,1250005,995.4226192906586,cat_5
1250006,2025,3,HN,1250006,819.1862185339504,cat_6
1250007,2023,4,CT,1250007,750.0284319736263,cat_7
1250008,2024,5,HCM,1250008,147.7096667130857,cat_8
1250009,2025,6,HCM,1250009,114.32600406080662,cat_9
1250010,2023,7,HN,1250010,501.4553510797344,cat_10
1250011,2024,8,DN,1250011,602.0950262051471,cat_11
1250012,2025,9,HCM,1250012,631.104709305776,cat_12
1250013,2023,10,HCM,1250013,400.5355257343247,cat_13
1250014,2024,11,HN,1250014,651.8776637361103,cat_14
1250015,2025,12,CT,1250015,939.1422121099827,cat_15
1250016,2023,1,HCM,1250016,507.40438424111613,cat_16
1250017,2024,2,HCM,1250017,65.36053909417528,cat_17
1250018,2025,3,HN,1250018,571.4576023155522,cat_18
1250019,2023,4,DN,1250019,861.1675156135918,cat_19
1250020,2024,5,HCM,1250020,365.0920094697716,cat_0
1250021,2025,6,HCM,1250021,440.2516496740765,cat_1
1250022,2023,7,HN,1250022,796.4399575777004,cat_2
1250023,2024,8,CT,1250023,534.7602389588601,cat_3
1250024,2025,9,HCM,1250024,821.2904139727889,cat_4
1250025,2023,10,HCM,1250025,845.2467765609135,cat_5
1250026,2024,11,HN,1250026,309.1831126103091,cat_6
1250027,2025,12,DN,1250027,739.9983855914916,cat_7
1250028,2023,1,HCM,1250028,522.2476881195877,cat_8
1250029,2024,2,HCM,1250029,989.579820386029,cat_9
1250030,2025,3,HN,1250030,804.3435907723542,cat_10
1250031,2023,4,CT,1250031,13.799979263717566,cat_11
1250032,2024,5,HCM,1250032,346.26795072026715,cat_12
1250033,2025,6,HCM,1250033,327.89183550257883,cat_13
1250034,2023,7,HN,1250034,839.4840584293138,cat_14
1250035,2024,8,DN,1250035,473.0527739761439,cat_15
1250036,2025,9,HCM,1250036,869.695016222741,cat_16
1250037,2023,10,HCM,1250037,108.60469101768521,cat_17
1250038,2024,11,HN,1250038,301.3038753309044,cat_18
1250039,2025,12,CT,1250039,626.4848887382453,cat_19
1250040,2023,1,HCM,1250040,30.66329300471282,cat_0
1250041,2024,2,HCM,1250041,820.9606815039282,cat_1
