id,year,month,city,user_id,amount,category
625000,2024,5,HCM,625000,219.09299796693583,cat_0
625001,2025,6,HCM,625001,420.64483183006183,cat_1
625002,2023,7,HN,625002,760.2513805263862,cat_2
625003,2024,8,DN,625003,793.0656320596429,cat_3
625004,2025,9,HCM,625004,9.775176661292463,cat_4
625005,2023,10,HCM,625005,724.2567674656372,cat_5
625006,2024,11,HN,625006,991.3310900958758,cat_6
625007,2025,12,CT,625007,576.7301045378023,cat_7
625008,2023,1,HCM,625008,163.86436217777478,cat_8
625009,2024,2,HCM,625009,607.7930814974004,cat_9
625010,2025,3,HN,625010,810.6354309639164,cat_10
625011,2023,4,DN,625011,651.2255535886395,cat_11
625012,2024,5,HCM,625012,171.08908624479147,cat_12
625013,2025,6,HCM,625013,925.6469215844799,cat_13
625014,2023,7,HN,625014,619.8766857850709,cat_14
625015,2024,8,CT,625015,498.1300991397122,cat_15
625016,2025,9,HCM,625016,460.5782982498763,cat_16
625017,2023,10,HCM,625017,30.008026157919645,cat_17
625018,2024,11,HN,625018,476.74781560942915,cat_18
625019,2025,12,DN,625019,661.1848600685181,cat_19
625020,2023,1,HCM,625020,133.56898104594217,cat_0
625021,2024,2,HCM,625021,285.5842624053294,cat_1
625022,2025,3,HN,625022,168.6590605498214,cat_2
625023,2023,4,CT,625023,612.1457545714137,cat_3
625024,2024,5,HCM,625024,434.46375213631103,cat_4
625025,2025,6,HCM,625025,407.9370614886343,cat_5
625026,2023,7,HN,625026,580.8633296407207,cat_6
625027,2024,8,DN,625027,312.375994672065,cat_7
625028,2025,9,HCM,625028,531.6645284742704,cat_8
625029,2023,10,HCM,625029,518.947078377831,cat_9
625030,2024,11,HN,625030,693.2730035295436,cat_10
625031,2025,12,CT,625031,624.687769263824,cat_11
625032,2023,1,HCM,625032,962.2824890755577,cat_12
625033,2024,2,HCM,625033,343.63687547821786,cat_13
625034,2025,3,HN,625034,664.4274017022261,cat_14
625035,2023,4,DN,625035,385.4523473191681,cat_15
625036,2024,5,HCM,625036,595.3146281435555,cat_16
625037,2025,6,HCM,625037,829.5090503325667,cat_17
625038,2023,7,HN,625038,980.4027533529129,cat_18
625039,2024,8,CT,625039,939.1183727261114,cat_19
625040,2025,9,HCM,625040,905.3825447502034,cat_0
625041,2023,10,HCM,625041,27.239461882826554,cat_1
625042,2024,11,HN,625042,772.7380809484489,cat_2
625043,2025,12,DN,625043,215.36210449781555,cat_3
625044,2023,1,HCM,625044,679.1877603523777,cat_4
625045,2024,2,HCM,625045,330.8979681539587,cat_5
625046,2025,3,HN,625046,961.270008492736,cat_6
625047,2023,4,CT,625047,722.8907337375348,cat_7
625048,2024,5,HCM,625048,645.050501820318,cat_8
625049,2025,6,HCM,625049,843.2246342609038,cat_9
625050,2023,7,HN,625050,91.3191716139694,cat_10
625051,2024,8,DN,625051,352.90738417224065,cat_11
625052,2025,9,HCM,625052,283.0407572382625,cat_12
625053,2023,10,HCM,625053,464.29836138812385,cat_13
625054,2024,11,HN,625054,485.1439480841172,cat_14
625055,2025,12,CT,625055,772.0173553024698,cat_15
625056,2023,1,HCM,625056,92.46045524714542,cat_16
625057,2024,2,HCM,625057,619.7547922473739,cat_17
625058,2025,3,HN,625058,925.0580034194691,cat_18
625059,2023,4,DN,625059,502.8635128112064,cat_19
625060,2024,5,HCM,625060,56.902341218812545,cat_0
625061,2025,6,HCM,625061,238.41868134025034,cat_1
625062,2023,7,HN,625062,292.48539574029473,cat_2
625063,2024,8,CT,625063,650.2278050702704,cat_3
625064,2025,9,HCM,625064,438.73509488356564,cat_4
625065,2023,10,HCM,625065,202.627950771762,cat_5
625066,2024,11,HN,625066,568.3083523641154,cat_6
625067,2025,12,DN,625067,257.73527737969806,cat_7
625068,2023,1,HCM,625068,739.400629218165,cat_8
625069,2024,2,HCM,625069,945.3901626354982,cat_9
625070,2025,3,HN,625070,508.206338501394,cat_10
625071,2023,4,CT,625071,947.6440772199956,cat_11
625072,2024,5,HCM,625072,503.4412182084707,cat_12
625073,2025,6,HCM,625073,322.2823512640055,cat_13
625074,2023,7,HN,625074,948.852246347795,cat_14
625075,2024,8,DN,625075,432.1832751145285,cat_15
625076,2025,9,HCM,625076,700.903615686947,cat_16
625077,2023,10,HCM,625077,140.63128017344485,cat_17
625078,2024,11,HN,625078,138.80682961923853,cat_18
625079,2025,12,CT,625079,658.4270104673781,cat_19
625080,2023,1,HCM,625080,491.67742178442796,cat_0
625081,2024,2,HCM,625081,732.427342070085,cat_1
625082,2025,3,HN,625082,455.887964246234,cat_2
625083,2023,4,DN,625083,55.64643502993371,cat_3
625084,2024,5,HCM,625084,32.286530554144655,cat_4
625085,2025,6,HCM,625085,425.7701064045708,cat_5
625086,2023,7,HN,625086,404.26811881691873,cat_6
625087,2024,8,CT,625087,983.5244534471012,cat_7
625088,2025,9,HCM,625088,476.9385449198489,cat_8
625089,2023,10,HCM,625089,464.6379798817748,cat_9
