id,year,month,city,user_id,amount,category
1312500,2023,1,HCM,1312500,786.4805010521767,cat_0
1312501,2024,2,HCM,1312501,625.3341545381143,cat_1
1312502,2025,3,HN,1312502,974.0547877658386,cat_2
1312503,2023,4,CT,1312503,669.4029495443169,cat_3
1312504,2024,5,HCM,1312504,217.4750257669671,cat_4
1312505,2025,6,HCM,1312505,214.06448618462136,cat_5
1312506,2023,7,HN,1312506,803.34383549616,cat_6
1312507,2024,8,DN,1312507,175.1513674953089,cat_7
1312508,2025,9,HCM,1312508,983.6869144946305,cat_8
1312509,2023,10,HCM,1312509,214.2543102417299,cat_9
1312510,2024,11,HN,1312510,510.046643996831,cat_10
1312511,2025,12,CT,1312511,644.421017750182,cat_11
1312512,2023,1,HCM,1312512,745.6968498158977,cat_12
1312513,2024,2,HCM,1312513,636.4497105602225,cat_13
1312514,2025,3,HN,1312514,495.9786077238635,cat_14
1312515,2023,4,DN,1312515,305.4870531716848,cat_15
1312516,2024,5,HCM,1312516,504.8763873568729,cat_16
1312517,2025,6,HCM,1312517,818.1983342324116,cat_17
1312518,2023,7,HN,1312518,992.1407877236081,cat_18
1312519,2024,8,CT,1312519,372.7648125001368,cat_19
1312520,2025,9,HCM,1312520,830.4932788982941,cat_0
1312521,2023,10,HCM,1312521,367.96230014129674,cat_1
1312522,2024,11,HN,1312522,337.5414541132791,cat_2
1312523,2025,12,DN,1312523,765.6901285100083,cat_3
1312524,2023,1,HCM,1312524,942.3367300766752,cat_4
1312525,2024,2,HCM,1312525,334.7062661631083,cat_5
1312526,2025,3,HN,1312526,966.18154805228,cat_6
1312527,2023,4,CT,1312527,446.62632014311833,cat_7
1312528,2024,5,HCM,1312528,810.774140447881,cat_8
1312529,2025,6,HCM,1312529,148.0325776544995,cat_9
1312530,2023,7,HN,1312530,288.76789953895354,cat_10
1312531,2024,8,DN,1312531,124.40585503506607,cat_11
1312532,2025,9,HCM,1312532,755.2425705465885,cat_12
1312533,2023,10,HCM,1312533,80.59282317228799,cat_13
1312534,2024,11,HN,1312534,958.912088762319,cat_14
1312535,2025,12,CT,1312535,534.3951630480778,cat_15
1312536,2023,1,HCM,1312536,208.54785790185292,cat_16
1312537,2024,2,HCM,1312537,259.2021030151651,cat_17
1312538,2025,3,HN,1312538,507.09244333192873,cat_18
1312539,2023,4,DN,1312539,548.9715169502713,cat_19
1312540,2024,5,HCM,1312540,325.15586908178653,cat_0
1312541,2025,6,HCM,1312541,489.24389217621035,cat_1
1312542,2023,7,HN,1312542,657.0822531354628,cat_2
1312543,2024,8,CT,1312543,751.2174360936712,cat_3
1312544,2025,9,HCM,1312544,118.17473049197969,cat_4
1312545,2023,10,HCM,1312545,349.4948912364818,cat_5
1312546,2024,11,HN,1312546,917.7274909302911,cat_6
1312547,2025,12,DN,1312547,788.2542256246,cat_7
1312548,2023,1,HCM,1312548,294.54572779180756,cat_8
1312549,2024,2,HCM,1312549,152.82513058377467,cat_9
1312550,2025,3,HN,1312550,728.3793859467353,cat_10
1312551,2023,4,CT,1312551,914.1695718411463,cat_11
1312552,2024,5,HCM,1312552,534.9828055617072,cat_12
1312553,2025,6,HCM,1312553,793.815823806284,cat_13
1312554,2023,7,HN,1312554,724.2729903964884,cat_14
1312555,2024,8,DN,1312555,48.08164402327697,cat_15
1312556,2025,9,HCM,1312556,704.1943783889619,cat_16
1312557,2023,10,HCM,1312557,411.9785424915514,cat_17
1312558,2024,11,HN,1312558,123.67431170802267,cat_18
1312559,2025,12,CT,1312559,394.7047461935428,cat_19
1312560,2023,1,HCM,1312560,961.0030313472005,cat_0
1312561,2024,2,HCM,1312561,134.02062390757897,cat_1
1312562,2025,3,HN,1312562,675.2341438636684,cat_2
1312563,2023,4,DN,1312563,542.0180709858338,cat_3
1312564,2024,5,HCM,1312564,446.6946936829953,cat_4
1312565,2025,6,HCM,1312565,758.2550863649202,cat_5
1312566,2023,7,HN,1312566,791.2006707818564,cat_6
1312567,2024,8,CT,1312567,342.62431069438304,cat_7
1312568,2025,9,HCM,1312568,745.4268585884862,cat_8
1312569,2023,10,HCM,1312569,714.9076150524929,cat_9
1312570,2024,11,HN,1312570,407.11587370533897,cat_10
1312571,2025,12,DN,1312571,276.4634834125319,cat_11
1312572,2023,1,HCM,1312572,642.761280866349,cat_12
1312573,2024,2,HCM,1312573,169.54168539901627,cat_13
1312574,2025,3,HN,1312574,260.26942148586704,cat_14
1312575,2023,4,CT,1312575,692.4775578856423,cat_15
1312576,2024,5,HCM,1312576,696.0628444743344,cat_16
1312577,2025,6,HCM,1312577,22.619787683845537,cat_17
1312578,2023,7,HN,1312578,116.11869286046827,cat_18
1312579,2024,8,DN,1312579,239.039716849595,cat_19
1312580,2025,9,HCM,1312580,211.41325984202675,cat_0
1312581,2023,10,HCM,1312581,830.66799334188,cat_1
1312582,2024,11,HN,1312582,894.2815506012385,cat_2
1312583,2025,12,CT,1312583,411.1462162241586,cat_3
1312584,2023,1,HCM,1312584,402.30156281535767,cat_4
1312585,2024,2,HCM,1312585,130.14519423879923,cat_5
1312586,2025,3,HN,1312586,253.11026312265795,cat_6
1312587,2023,4,DN,1312587,635.3050309886717,cat_7
1312588,2024,5,HCM,1312588,988.8248428280863,cat_8
1312589,2025,6,HCM,1312589,502.2214380639253,cat_9
1312590,2023,7,HN,1312590,624.4326982856242,cat_10
1312591,2024,8,CT,1312591,487.48727220652796,cat_11
1312592,2025,9,HCM,1312592,588.6597645364074,cat_12
1312593,2023,10,HCM,1312593,174.44964018328247,cat_13
1312594,2024,11,HN,1312594,466.25327271032967,cat_14
1312595,2025,12,DN,1312595,766.537487693248,cat_15
1312596,2023,1,HCM,1312596,145.25376700786862,cat_16
1312597,2024,2,HCM,1312597,463.3971870221203,cat_17
1312598,2025,3,HN,1312598,8.840886605190224,cat_18
1312599,2023,4,CT,1312599,323.5670332760692,cat_19
1312600,2024,5,HCM,1312600,707.3443677621382,cat_0
1312601,2025,6,HCM,1312601,418.26250954246103,cat_1
1312602,2023,7,HN,1312602,112.83206338759311,cat_2
1312603,2024,8,DN,1312603,551.8489458388482,cat_3
1312604,2025,9,HCM,1312604,266.82524300613244,cat_4
1312605,2023,10,HCM,1312605,228.9023233410401,cat_5
1312606,2024,11,HN,1312606,110.85082588563766,cat_6
1312607,2025,12,CT,1312607,465.83172764718415,cat_7
1312608,2023,1,HCM,1312608,185.18199634101052,cat_8
1312609,2024,2,HCM,1312609,951.5560824024068,cat_9
1312610,2025,3,HN,1312610,305.2568238024201,cat_10
1312611,2023,4,DN,1312611,618.4340915552286,cat_11
1312612,2024,5,HCM,1312612,203.1653408612426,cat_12
1312613,2025,6,HCM,1312613,839.1557633422968,cat_13
1312614,2023,7,HN,1312614,317.44078538621847,cat_14
1312615,2024,8,CT,1312615,907.652469546055,cat_15
1312616,2025,9,HCM,1312616,26.533088728734278,cat_16
1312617,2023,10,HCM,1312617,213.97005323288232,cat_17
1312618,2024,11,HN,1312618,876.2680544713928,cat_18
1312619,2025,12,DN,1312619,121.6440075733275,cat_19
1312620,2023,1,HCM,1312620,196.87204300232708,cat_0
1312621,2024,2,HCM,1312621,483.029086030677,cat_1
1312622,2025,3,HN,1312622,548.3752464682282,cat_2
1312623,2023,4,CT,1312623,271.8205283314066,cat_3
1312624,2024,5,HCM,1312624,694.7082689713848,cat_4
1312625,2025,6,HCM,1312625,10.221741071820833,cat_5
1312626,2023,7,HN,1312626,105.19124418889636,cat_6
1312627,2024,8,DN,1312627,898.5897135750176,cat_7
1312628,2025,9,HCM,1312628,857.4194813979287,cat_8
1312629,2023,10,HCM,1312629,804.7766730045671,cat_9
1312630,2024,11,HN,1312630,381.0086058075354,cat_10
1312631,2025,12,CT,1312631,495.1341696345015,cat_11
1312632,2023,1,HCM,1312632,816.8267316509048,cat_12
1312633,2024,2,HCM,1312633,33.822920595521836,cat_13
1312634,2025,3,HN,1312634,345.51111851130923,cat_14
1312635,2023,4,DN,1312635,156.62029406416102,cat_15
1312636,2024,5,HCM,1312636,963.0918359240677,cat_16
