id,year,month,city,user_id,amount,category
1562500,2024,5,HCM,1562500,514.7319672488375,cat_0
1562501,2025,6,HCM,1562501,662.0417096803129,cat_1
1562502,2023,7,HN,1562502,63.66490692860383,cat_2
1562503,2024,8,CT,1562503,356.03921937075387,cat_3
1562504,2025,9,HCM,1562504,382.4062125866338,cat_4
1562505,2023,10,HCM,1562505,501.33178225715034,cat_5
1562506,2024,11,HN,1562506,740.2598265450724,cat_6
1562507,2025,12,DN,1562507,419.82609951553195,cat_7
1562508,2023,1,HCM,1562508,269.45011007798234,cat_8
1562509,2024,2,HCM,1562509,6.824419036096208,cat_9
1562510,2025,3,HN,1562510,456.55518003734664,cat_10
1562511,2023,4,CT,1562511,825.2252015901064,cat_11
1562512,2024,5,HCM,1562512,356.4959954091557,cat_12
1562513,2025,6,HCM,1562513,163.96812687942452,cat_13
1562514,2023,7,HN,1562514,618.066949624584,cat_14
1562515,2024,8,DN,1562515,326.3421525203205,cat_15
1562516,2025,9,HCM,1562516,159.33421670459825,cat_16
1562517,2023,10,HCM,1562517,170.3391593931982,cat_17
1562518,2024,11,HN,1562518,260.1010441489168,cat_18
1562519,2025,12,CT,1562519,260.84774203532714,cat_19
1562520,2023,1,HCM,1562520,161.5543929435931,cat_0
1562521,2024,2,HCM,1562521,764.6707288005896,cat_1
1562522,2025,3,HN,1562522,624.9365232136652,cat_2
1562523,2023,4,DN,1562523,559.5605987538644,cat_3
1562524,2024,5,HCM,1562524,778.274736512942,cat_4
1562525,2025,6,HCM,1562525,761.0571616382465,cat_5
1562526,2023,7,HN,1562526,362.36019329801303,cat_6
1562527,2024,8,CT,1562527,806.4106058671208,cat_7
1562528,2025,9,HCM,1562528,789.6707863593974,cat_8
1562529,2023,10,HCM,1562529,562.7121300214579,cat_9
1562530,2024,11,HN,1562530,56.55623747067728,cat_10
1562531,2025,12,DN,1562531,7.9372997765189135,cat_11
1562532,2023,1,HCM,1562532,8.198402234781854,cat_12
1562533,2024,2,HCM,1562533,642.6127183176134,cat_13
1562534,2025,3,HN,1562534,208.99033933876808,cat_14
1562535,2023,4,CT,1562535,964.4641278162062,cat_15
1562536,2024,5,HCM,1562536,689.5811146544842,cat_16
1562537,2025,6,HCM,1562537,930.4838545262663,cat_17
1562538,2023,7,HN,1562538,376.6829023670931,cat_18
