id,year,month,city,category,amount,quantity,extra_col_0,extra_col_1,extra_col_2,extra_col_3,extra_col_4,extra_col_5,extra_col_6,extra_col_7,extra_col_8,extra_col_9,extra_col_10,extra_col_11,extra_col_12,extra_col_13
218750,2025,3,HCM,cat_0,332.3288312283601,50,4305.904316271018,1873.0629133321752,4404.763121024157,1150.729827157111,148.05467076788426,3332.9582342148024,1049.1921207744626,7580.197210193077,2963.638289138807,407.330211056286,5822.7948168013145,2912.360690955411,6682.6864064918855,8194.186781237404
218751,2023,4,HN,cat_1,70.60084138984347,51,3509.7717320308498,6422.279561855308,894.1984079670273,6433.530379656286,816.9038744866441,2281.5979561142863,1967.7032176162402,2038.0844414295796,3414.193339426461,9348.578137863884,8042.816807428447,1661.7437190952455,2526.7588219037775,5933.3764329704045
218752,2024,5,DN,cat_2,893.5082652904787,52,6796.938372641578,9794.974644936749,6049.069158422963,961.5528239822013,8413.820132052768,9182.72392286786,8363.353049513316,4368.229278192718,3238.6180505205643,1154.1118695635987,4772.08831107816,9430.864622788931,8216.107798230816,2207.989787324858
218753,2025,6,CT,cat_3,322.8908522280806,53,5911.381850100328,4687.652574647178,518.8075160304917,1447.7593469405615,9676.44835587777,4205.064584902373,6465.955425260976,9076.35012061151,5695.709330544778,2189.2929268163384,6209.757267954097,3499.1422983583498,5162.7844636382015,7787.173695525319
218754,2023,7,HP,cat_4,223.38671025616796,54,2187.7112114840347,2681.3891867391535,9989.336395295533,7228.485145017075,8544.510777442658,2282.985957157182,1719.5233024103984,2492.9585576888935,1356.1735007840082,1434.7353935660944,8058.346160232838,9155.556899919722,7548.240372627632,5431.199942472631
218755,2024,8,HCM,cat_5,911.2529072731568,55,1054.253261871736,7406.199088651577,3499.759153672364,1388.4446486133506,3508.2315855722745,9578.99079190874,6463.247180130912,6421.1828682437945,338.5326471911987,9156.975746345002,2089.9658351123394,7592.207693507267,1168.2172968836835,5916.1590809611735
218756,2025,9,HN,cat_6,108.95279010100157,56,2346.9574255078805,2356.8921222719973,6236.666427112251,9619.314010918722,577.414221823509,2793.7283143572436,874.7603429981942,4231.971809334547,9227.55271613577,7384.507194346654,1973.9085509105648,7417.286053339368,2620.0956315729773,8277.857241111875
218757,2023,10,DN,cat_7,15.553312394117501,57,1433.2227371605288,1430.8997659504253,1388.8627249714102,9676.209400917536,1787.4762593129012,2596.5468176849736,4180.877769687991,3386.2082904553026,3539.225208363903,8692.087352473754,4969.9529736891545,4212.797271265417,5608.664186645717,2790.06611052536
218758,2024,11,CT,cat_8,581.773289020366,58,881.243364455232,4526.260289928561,1884.9638391300016,8355.432797104662,28.40548646185215,9792.961894233988,5944.3563461454105,2583.093214208545,7060.859354630758,8056.952937915113,2739.2706334606164,1270.7115288971072,9575.09560439854,8037.248087139766
218759,2025,12,HP,cat_9,655.875369605189,59,2526.9508951479115,1099.9656149735015,2163.815786695239,3991.68246268221,6488.433082123514,7464.538300443508,7079.915592872788,4471.524638992266,217.2321373301167,8688.38721116365,5340.707331453087,1303.4006366996452,4476.070121090797,7485.291541358339
218760,2023,1,HCM,cat_0,574.9412374792837,60,5962.0841954448515,4212.999180474347,8565.112565771762,5563.776121571295,2059.7008778372183,2833.5619875220086,652.2293668946267,7474.871103913757,7967.5520341124875,8172.49018458017,5996.752867693842,7432.241123898875,2071.211801182884,795.7990836428274
218761,2024,2,HN,cat_1,515.0838078258039,61,561.2967446729056,8748.985096802568,5633.865443551647,7809.033361406168,8255.611430665147,2540.8051260284424,107.51864063687444,3306.8689688071927,7577.158179514298,4074.762459720066,4708.008370937519,1992.6801849555764,1194.4890374169204,8422.923564763458
218762,2025,3,DN,cat_2,956.4205288256052,62,680.050643175234,3069.491084506268,1350.4574911527523,495.1340823434791,1097.5833803609326,7545.804767667885,7707.637009794611,6094.359446094558,1070.2464242133447,5003.629450642405,8057.788038257785,1027.587883002411,1248.7673102195463,7006.875387052407
218763,2023,4,CT,cat_3,757.6695325228711,63,8011.1392178046635,9265.139695955802,293.00799216780194,3843.2930868209482,5715.017961660962,2642.3406092128275,5119.5856570673195,1233.6574807337986,6797.654261469,2940.983487985893,6603.928311167217,2754.23581643521,2203.3573409962883,9134.729562829978
218764,2024,5,HP,cat_4,411.2168403168821,64,262.0997450958351,3062.507450218135,7918.653377306465,5130.863663579305,8365.19263100525,7809.167170131036,703.1153190397954,7723.755325027793,980.0325083784522,5843.348193452227,4209.490028017426,6860.498429399673,63.09337520419511,6801.354477778187
218765,2025,6,HCM,cat_5,595.048044036767,65,7484.990346385647,8440.564136582452,535.0662761569058,1299.9220829660562,7899.0551097145,3429.6505851197257,3060.954369387282,4598.582742762079,3836.550522694222,3510.8706333802165,8971.05390122777,1446.505631000581,2889.2883780955735,1874.6953163152502
218766,2023,7,HN,cat_6,975.8292955535296,66,3696.089549579694,3109.3008128766196,8322.463021450485,7479.483972425216,419.50764790833927,5859.692460066442,3714.500998880833,2853.7444491465844,6773.948608198715,6227.7882518727265,808.3912644684199,3213.2497513090043,5391.927048093904,9294.770407878468
218767,2024,8,DN,cat_7,105.88251966043394,67,207.02471746172236,314.4251480201421,1179.9718698185668,7185.479400152067,8903.915408179852,8180.71588931899,9007.87672558048,7106.366636179386,7894.53422150447,3069.9013963071243,3020.270094669991,1269.4779019376356,7793.7506990926695,673.3123770731553
218768,2025,9,CT,cat_8,273.0170059230074,68,404.33097148788954,8064.47318413731,1404.1359676132847,7588.053451603905,5778.502968613937,2699.9699042235147,593.3637611152276,7138.377618355041,6077.603113705471,608.9489028604822,3991.9469733722667,2313.2742633479243,2700.1095638265606,7165.9855514196215
218769,2023,10,HP,cat_9,625.5296630422116,69,8962.621073359238,7372.1005781852145,5060.55745393735,2152.017110065054,9535.399615522452,2857.499651264268,2110.6694129458547,5731.976821727487,6177.1961394775535,6027.167144473963,7060.628734220223,8827.748089968854,2481.298251448872,5930.354184487587
218770,2024,11,HCM,cat_0,330.91287183126985,70,6735.538875057373,2476.8864909009826,6886.473090449993,119.26954198870799,21.144971604634133,3300.234657611971,3085.1642134262147,6043.127662554558,1464.997859018099,5138.796381365759,2199.6456366123516,2468.6389834239176,9409.062088037861,1355.681141439311
218771,2025,12,HN,cat_1,650.7855346450378,71,8181.929529578729,5551.354145398064,5287.3065929294835,114.44285334812676,557.5116654208034,6247.74656926651,3524.1339206152766,7100.685808165016,7393.895448763123,2818.9109215106178,2112.8686277945585,203.7706853959731,7200.487972060072,3477.0630899001953
218772,2023,1,DN,cat_2,529.7727765583004,72,1068.665174356106,92.05325914267482,2311.6772080169835,4098.587870582922,8419.397993532004,7974.273245592371,9140.0779384078,8688.547856512581,8566.54366376676,8664.199793734793,7779.889605725496,4343.807839614481,3500.1019027052384,9894.556840094136
218773,2024,2,CT,cat_3,728.1138050735856,73,8461.825458354084,8851.433046630938,3933.623439412458,6524.331731585958,243.1728484402984,7623.210587009243,4712.8594946394105,2149.4309568436256,8433.085901082042,4453.437801586199,6974.6292075278625,3378.0574819190133,3277.0130664884323,9689.232175821724
218774,2025,3,HP,cat_4,941.1095367190417,74,6191.187652709241,9916.718409674682,273.9523369801322,7859.211357355252,6892.901453944544,4470.8415679841655,6705.563233087787,5943.464683008907,9307.761049564673,7846.836392292682,1999.0839193581633,739.0892264506709,486.02720544388745,5081.4208790510975
218775,2023,4,HCM,cat_5,116.12327651356647,75,359.7603724439857,7544.79433816265,840.6381576922639,8254.417550393582,1497.7665659307515,2965.1522663619135,2237.5872625565785,7271.413338537449,6166.615336698492,3773.5934401330305,9435.555932755118,3614.45134213781,5838.60040715203,3150.120163252278
218776,2024,5,HN,cat_6,977.0466814466163,76,6553.510197910813,4219.234566136458,6860.313043695844,2543.982517912061,1498.576265681586,7738.960075545686,5304.198122542551,4337.953575361575,532.5824219105158,1267.1356563847992,4103.835920937988,6394.521489756937,8567.787769628809,2289.9708877617363
218777,2025,6,DN,cat_7,270.2106276843682,77,4234.89003062714,9928.902265895518,9914.009018026367,5853.908306288885,9424.77577257506,1473.508975284773,2883.8570441236634,1517.0068563589878,1930.923774801363,5275.85369734292,1029.078513767241,4284.356776067124,2054.742333806573,2346.1374406837485
218778,2023,7,CT,cat_8,19.308443366257922,78,8539.470923577426,8406.668594385295,9708.552163948618,2991.4253761109912,8474.23462087489,1982.4641049324077,7035.674400015406,3535.8730469132815,239.56832869729828,2487.3853187550253,1976.806349168647,8527.14213119334,9878.890154928635,6564.865681480473
218779,2024,8,HP,cat_9,292.3664074155431,79,6941.6086116918705,9622.053579216532,6388.5566502157735,4924.232743362122,9290.651007514029,1307.1610982766058,5161.974227018445,5875.136136135699,1723.5113810993364,8997.254814881417,6458.025349297324,6414.313875007594,752.351898010083,6454.02785157245
218780,2025,9,HCM,cat_0,866.7229631895016,80,9173.175219038803,3204.4258779684733,1170.735347623656,5755.40838061177,74.1904113277525,6478.014678896366,3861.48706844617,2736.3399358701213,6521.141019389125,8730.411222372342,1652.5874900773551,4594.427423208311,7216.828399461066,9079.12195989694
218781,2023,10,HN,cat_1,139.27222729615596,81,7462.2789300405375,5899.043577107947,7255.577894457647,406.05850205208685,8954.73260096319,5390.395007650073,2646.5075595472044,1767.1060129920913,6642.648124923727,6552.63166933395,3090.8424531197975,4702.3571041441455,9056.363393611902,1567.6403390963067
218782,2024,11,DN,cat_2,33.48050014036619,82,6133.533864680705,7231.746042781583,9021.573035247418,4731.24062537574,4491.733902222332,3085.0265284922307,7284.1195137250015,98.30892615120158,2919.310896198656,96.81314321018819,276.3670606637925,4068.379479094787,9514.112869039722,3025.813808714638
218783,2025,12,CT,cat_3,320.79308988124643,83,9819.164384247752,6459.55004879511,3738.813652660222,6232.294095875904,3418.9174828133405,5379.685375768017,7345.467635453398,6201.126960772219,3826.675408104153,9292.47398990665,1312.1061653161037,9619.246463332129,5607.750574448299,8651.02945571241
218784,2023,1,HP,cat_4,804.7598216996392,84,4052.708041636203,1208.20039132729,8037.650012553832,9239.5319010615,4304.858753601107,2035.4074666747179,5718.020188490207,7268.884717302779,6284.8268613880755,2993.309929593447,75.27594156716665,3607.385868401964,738.8958572486104,5662.719018619897
218785,2024,2,HCM,cat_5,415.955613128027,85,8702.057587372594,4137.724296004026,9275.804250394982,5780.169128809255,7336.178791490888,8849.30918652417,9869.134773233754,9517.657895457358,1872.4136080941444,2583.2538588351385,1919.926897794093,4340.150833430005,4260.6957482585485,5060.306164770342
218786,2025,3,HN,cat_6,213.95233421148285,86,2121.938162506035,4313.677230023918,1314.02102757333,9340.177830058718,1147.665792200735,6452.518965723601,2772.587326961409,3525.7754113816386,3320.5758685195397,1923.349438125036,1630.4799880740018,1725.9469286295591,1756.2560475285015,8861.73898891525
218787,2023,4,DN,cat_7,995.3203445097619,87,7423.534236998228,5974.126794022784,2189.8876705445145,1037.1025645834998,3222.6625881406435,6249.026539065097,4787.843464236669,8189.388842379143,4513.698911002542,4193.047864335929,7726.467097260073,4105.495280233322,7425.307121550175,626.1247892224242
218788,2024,5,CT,cat_8,547.6297988630042,88,4890.648280729307,6668.085006512445,4084.4742962942814,7849.285144916866,2605.373480717924,2815.7931657175395,2951.987153745649,4452.609155343953,7999.65184408254,1771.2380373499693,8589.530398646797,6599.747865864699,3930.2114561704493,7664.86589851885
