id,year,month,city,category,amount,quantity,extra_col_0,extra_col_1,extra_col_2,extra_col_3,extra_col_4,extra_col_5,extra_col_6,extra_col_7,extra_col_8,extra_col_9,extra_col_10,extra_col_11,extra_col_12,extra_col_13
406250,2025,3,HCM,cat_0,731.5290098430596,50,3104.1279691324885,232.56357471058698,2378.153148199631,1870.2884373531415,4915.53312739335,5918.401745750821,1155.3539364617038,730.6530518133969,5052.33268556591,8336.538483705543,7190.148028225551,1779.377354357342,3499.7087325672815,1684.1184294955247
406251,2023,4,HN,cat_1,498.61623513684947,51,3796.204995060003,1023.6430038053123,5829.481912581434,7096.132806254466,7281.788123647063,1213.122996103978,5763.487127667041,2646.6945458541268,7496.107552856681,9553.96134000688,7921.419593679746,1506.3565793042776,6660.897977400898,2561.6569683910284
406252,2024,5,DN,cat_2,877.0076181554923,52,1282.7343214656262,2919.462009398087,1383.9539921053047,7957.375914411408,9929.599432514906,1856.5017237535774,6115.524911434086,2417.895347349968,2442.5487317405946,8105.297440261302,1348.2124557850118,1218.4405498534302,5511.367237197839,5788.092473457874
406253,2025,6,CT,cat_3,573.8951608553824,53,7506.563252365072,9477.212524030689,6723.549147523954,3210.5260802392577,9904.59232995147,9382.20480353897,6537.981083265446,2391.1747031687914,3787.124094044615,4285.049784458992,8618.572067053046,8953.145216221903,9433.466156999868,1924.522834135476
406254,2023,7,HP,cat_4,250.21148294358852,54,7103.173987845122,4678.566064499626,6408.196022507188,7132.8082107136,8409.121451920188,8324.495203467279,2332.637925830039,8134.783331521821,5973.807385680121,9413.105342209215,6179.145013175796,4884.292749618163,341.38680018673375,9361.469057324382
406255,2024,8,HCM,cat_5,639.6850967221629,55,1125.1363267600923,8348.84859529217,5515.892098398477,75.94720668060884,5152.608169471104,519.6970750723273,5686.63609957825,510.7107086539886,38.95057750709307,9034.549625950684,711.4604567447924,7478.052564981977,6034.143340755561,3927.9485985934
406256,2025,9,HN,cat_6,568.1219093819551,56,696.7095562601555,1409.3777300611055,288.0161820237459,9333.885189524686,4040.8014385297997,2368.6209897038943,568.1348200061087,811.5699936728771,9723.98182508111,8941.938679350338,3653.9787147084157,2531.8273842249737,9561.085987763689,2017.6398123098381
406257,2023,10,DN,cat_7,824.2467486375401,57,1602.1575279880196,9961.881662026357,9004.362295737441,5232.174232128184,1840.3384972745896,730.9138066307197,5577.543290874867,7275.1393060863975,8982.456224416135,2237.7124884116297,7986.14971653603,5979.116704039803,878.1067393043951,4183.089752685847
406258,2024,11,CT,cat_8,410.05901475314266,58,6728.820191725553,6941.267646424777,4598.435444113489,6232.882371830674,8323.399215256442,9163.344696225815,1914.3942404332415,8078.910294140059,4820.1435003083125,8338.432626163376,2004.891049871268,7447.355784086336,8567.717959050002,5211.735977381689
406259,2025,12,HP,cat_9,620.5995537417763,59,9123.022459735372,6436.642426046367,476.09682063995075,2322.9426674169463,6066.650985039341,5265.734915237237,8990.216386288963,7956.287943285079,5086.545742007178,6854.7469942899015,9058.968191736672,906.476043954958,8924.63165259965,8688.157146048436
406260,2023,1,HCM,cat_0,149.73924663668768,60,8342.38672864811,9963.2150910636,3547.1223674145504,2675.035991199792,3201.730170293461,9424.445506351363,615.5268245236211,1862.9095526775964,5624.975213724447,3506.746771968089,7131.19448159921,2966.9925706313807,3430.3325440710573,7059.8734573899155
406261,2024,2,HN,cat_1,644.3071498773356,61,1242.3542866595294,7014.943446091181,400.2481158817828,3149.445421141851,8478.523300649924,2441.4230860221164,7561.5794590185105,915.6078977396498,8387.469068979186,5103.879859732018,7804.931094937766,675.8006970343499,8452.77358414932,608.0975040936277
406262,2025,3,DN,cat_2,98.21856907698844,62,3975.329184209598,8378.186495346235,5425.338582347491,5888.660998536149,4519.369958446881,5732.105439257985,1699.8466307496385,3966.122877430711,3732.2556433707377,4474.816063134452,3142.7924062936654,4705.5490945814145,619.2700114828654,5303.326405806293
406263,2023,4,CT,cat_3,736.1775345974513,63,441.9056123563703,3840.6508311950925,2739.1817162062903,5283.680057903029,2747.727013038724,6620.5469293956585,2865.783505396914,6983.773450632617,4824.642802208846,5725.537873169903,9735.134504646252,4691.5210921456855,5678.121400375655,7818.06606417328
406264,2024,5,HP,cat_4,770.9001739597996,64,9744.710871386294,5813.075049420911,8635.96180237035,4454.961200291648,1937.5807774223697,2441.5177679930343,9477.097382568494,6149.2871718802835,8844.226286550771,7300.861583835547,3268.9388803078255,2759.3230510620215,8474.870356753874,5361.841052791418
406265,2025,6,HCM,cat_5,447.7388084203316,65,5999.781976393717,5855.433574616086,6415.68782242823,9599.136403355398,269.57646791340386,1814.2175552190388,7209.373241602878,1721.5661674772155,6307.391638123312,8111.188086286248,9059.056083159407,1482.5894284883789,7668.486025357569,1881.0883487951169
406266,2023,7,HN,cat_6,860.4316849569395,66,275.2195780083366,1901.316613266809,3283.2971653176437,4457.5934322847725,4708.566198031063,8184.2675404232705,1152.8800428481757,4500.166276223717,1724.9723016787455,3762.3466146755245,1144.5089675062825,9904.204869414138,6070.184060954957,8049.787554316914
406267,2024,8,DN,cat_7,655.3450595446911,67,3194.2000035393958,3531.9963703356925,4581.315681554461,5616.229826735547,5386.595738184884,7638.896154223429,4167.525425348821,4595.889915624968,2842.203288495998,965.9185659925773,2341.8629981072645,7644.2335917528735,3607.5888258843247,6571.486196498272
406268,2025,9,CT,cat_8,629.1853512732541,68,2124.5244883636315,1409.702398814594,2017.8837047495524,1233.63993799795,454.0163005820697,4310.1262737675515,5368.633627285584,5408.008268231866,1550.7158882269646,6479.519070728542,2108.218092975929,8505.982821502825,8274.189177326129,2862.593324742857
406269,2023,10,HP,cat_9,943.056015718482,69,5645.648501967666,8862.280461458355,1526.3101824053992,9991.898030880937,9542.499054332597,39.38567622178035,7021.31648430437,7022.249222139273,6730.196826857707,212.82391212812502,5166.326447986565,3242.665795018701,9858.88423380982,7091.140571266513
406270,2024,11,HCM,cat_0,787.3374967425568,70,2395.4792437134643,646.6810199045525,2926.001723885968,5183.794925076877,9818.178350086484,5205.700869577106,6051.641908662347,1677.0855110907412,8693.864621181114,8085.486732818108,9574.984787176758,9908.9634481843,4554.910026626799,3235.115346951081
406271,2025,12,HN,cat_1,121.2909366558248,71,6772.617616660614,9820.58229001431,6771.34101008531,1788.4359959337826,384.86195605468845,3744.544849162522,3832.6606946006914,9241.057759545125,734.6021829559901,3521.8513957151254,3573.292444214269,8632.246151895055,9769.86060474197,5070.972725361844
406272,2023,1,DN,cat_2,512.1364237941243,72,938.4307092872068,7698.165181164045,2088.380200575235,3581.820242627621,3715.9843762662936,5379.339209644537,6506.943551286118,2146.793148870354,6036.307591899243,4268.0201152616955,2276.0125528565445,8309.519278087386,9096.747523307698,790.4864564681835
406273,2024,2,CT,cat_3,903.4159455134389,73,1187.9696211844937,8887.145511340956,7666.049739148301,1380.4068466272179,9813.818052951472,1592.8330502505382,7521.723491760382,9485.269270583463,3652.811774221588,1776.8486014797047,7897.638668777237,1308.7775534849743,8333.582402665943,6330.183036550468
406274,2025,3,HP,cat_4,383.1444607620924,74,3806.771835240567,2646.4324870193745,2297.6041483382005,7671.633491283544,1605.3430758263687,4639.045139551347,9382.010850446004,3520.778346051856,8363.231330892486,580.4263567294665,4786.968308002563,5959.97251881896,7789.311226817056,2128.8507259454727
406275,2023,4,HCM,cat_5,4.053766908536871,75,3358.601545217478,4184.22079970633,2689.4568853710166,8289.409766967614,6351.284396326598,7371.974795583193,2547.1742990626467,7681.049873736285,7650.841758434459,4602.556916929631,6464.5609382852845,1810.8140178481492,6328.442732818692,6523.326374624537
406276,2024,5,HN,cat_6,818.2123376514045,76,6627.282532118551,949.9282201436831,1327.220454784963,7628.934177270955,2239.006918259232,5350.415547647524,6110.962258249131,6330.201518795639,7207.956480471639,7878.674178841716,9286.11833300869,7333.816986386957,3008.937720508057,9847.563508189296
406277,2025,6,DN,cat_7,965.1844039160446,77,9689.52665291946,4500.626949670601,8937.417759842743,6869.7193268908695,8023.466006250011,9237.64204186017,1522.3586646477038,7783.204564315527,2856.4901227395344,9141.467558431475,7185.7426958056285,4692.806793956219,3447.929966939014,3820.2647361937325
406278,2023,7,CT,cat_8,474.1287754744444,78,6185.570419909133,5737.57404729766,1853.1957314502313,8484.149711965647,9679.710272192198,9370.561672804906,4956.328297440265,4652.61720593476,7366.536544552468,2069.5058041673374,9084.405791971762,6543.37455010553,1381.4148633635582,7505.078216727291
406279,2024,8,HP,cat_9,864.1026160883262,79,1063.1708287514818,1647.5508685598395,1326.9429643101316,1549.478411476436,6425.329699286887,1153.219428914024,3107.6873210864287,8226.217884594558,8209.805627529817,9432.874233849658,5188.922218619293,8778.672023184545,6159.2726962463585,3395.831492039221
406280,2025,9,HCM,cat_0,100.44132639819503,80,201.71954822579497,7858.974632035635,366.8953119941709,1752.2562554997435,1184.3909467802193,8215.067838315823,2580.882121835855,4110.284051666333,9638.03238302221,7492.146812310083,2515.0306468190743,6675.037017029664,3508.4455082567943,5627.148278822199
406281,2023,10,HN,cat_1,100.97983620752726,81,4183.302693376914,3950.3317178363027,4498.182771236477,563.7644519207663,6754.268470571222,4085.895023989231,7664.152152388646,1829.8689164988568,725.0816107543068,3030.7115576950396,4121.0087417488285,758.8143921599033,4711.361180651728,1949.7020212316097
406282,2024,11,DN,cat_2,918.1782113656918,82,6033.413603206727,8884.962808118233,6570.353160274483,9002.758362137387,6097.461340800695,1289.8748595366594,3916.165675980997,9776.536975290603,7761.455628979982,6786.992606517606,6610.183670116312,2102.858465587809,9876.620124960862,622.1234032054846
406283,2025,12,CT,cat_3,779.6823250260729,83,8449.620055535532,3846.9971817140945,2544.5616240545687,268.03948334910734,9489.854360235293,8070.2211542166015,4926.826912816989,8456.96509946446,4352.375746483237,6784.773098642615,1496.9709133008234,6622.286439068826,232.96236397289505,8402.890812904203
406284,2023,1,HP,cat_4,813.4450030647428,84,4806.4527800850265,502.6067610114171,8761.833990812136,8764.046206218758,1137.9460639201634,3451.4761836753437,231.13270994695955,8560.661845631046,6318.789892660112,5446.339065483487,2769.1876328787125,8232.254073951213,2200.658019550248,9906.266003568115
406285,2024,2,HCM,cat_5,669.453507413905,85,1135.6941759690098,6075.5485542878005,3027.3041462292404,2771.7755406466094,2368.593092631689,6291.106790278856,3349.3769001301844,4398.601121500122,5696.174921975497,6804.5445320089,7371.030312586774,8972.836620781207,2033.421922443852,9276.988284120793
406286,2025,3,HN,cat_6,737.3874919274958,86,8876.99881814216,1401.9693745092886,595.6127134451427,4415.7935917713685,8664.90619906779,7699.104344950465,1211.1259190169876,5830.992451434132,5085.299374113923,5242.634142110274,7378.042677749461,6106.5520229736185,975.7835483692379,8979.980417152346
406287,2023,4,DN,cat_7,70.49135866435618,87,9496.45631121661,7489.424318293945,6763.3281023692925,7397.273205052281,718.193482487629,2815.9141052926198,8639.534534198667,2635.4764880988932,14.14197114644078,3262.149520326917,6454.901059911596,5350.230890062522,6598.845717491037,9485.095955041827
406288,2024,5,CT,cat_8,474.537986844949,88,8631.409571159827,6698.400665237789,6227.943140910782,7927.529727605152,2101.33687574361,7967.981980516122,1464.9569626607406,1166.934150409088,4087.987303621913,2535.7569510867606,8449.06400335276,8493.173039966814,915.174659500243,5247.376009815994
406289,2025,6,HP,cat_9,682.0770826842303,89,9947.063213882348,291.77938632456767,1089.6232963161267,9433.406333732913,4633.597923866248,2509.5623284201574,5250.786606246092,4533.631869539762,3527.7831042706052,5697.32645215593,1925.7032924777684,3070.9146363452087,9313.077358337876,827.1886296334696
406290,2023,7,HCM,cat_0,760.5237396490262,90,3977.1773646956244,4742.1846198734065,1361.9363364979808,2380.979499815258,1608.692427100281,9294.499843521571,8733.011484273875,2014.5191094727154,688.9437525233822,368.6263434730508,8275.541917875953,6241.182335023222,9445.133132309287,846.575928641835
