id,year,month,city,category,amount,quantity,extra_col_0,extra_col_1,extra_col_2,extra_col_3,extra_col_4,extra_col_5,extra_col_6,extra_col_7,extra_col_8,extra_col_9,extra_col_10,extra_col_11,extra_col_12,extra_col_13
250000,2024,5,HCM,cat_0,609.8294049473012,0,4963.214293059781,5099.512431426372,4998.454441274941,959.7504930114919,7399.02223450431,5873.348753440259,7607.983902838076,3781.2531526244784,6742.163683656168,1320.222493394425,9537.674464874932,8085.6354518378,9914.140393710803,2871.1138239269753
250001,2025,6,HN,cat_1,10.901972014842553,1,4448.399141595852,9458.82478041481,5750.040608883832,1649.7875428667408,4869.985695439946,1852.9240262770086,6846.1495514493345,8864.989195250131,4254.98747165534,1595.158992968757,5177.585904490539,8890.73091856301,9444.969137017826,7499.886037257564
250002,2023,7,DN,cat_2,229.36709329431093,2,3194.9669403868106,8203.325402370487,9990.190417884094,9095.784782135986,7953.970406119557,9056.738982579973,1559.4771300577238,3612.6225785630527,8826.034307329563,2170.0587100836287,6903.796025798733,4853.823801971409,843.2431405868946,2429.8996338635757
250003,2024,8,CT,cat_3,288.86331961587666,3,3214.421940118658,412.32251561652447,4807.2738278136085,1185.5503389823407,8344.0884706238,9782.212757487507,1734.1315163119464,8640.90502796525,2027.3539380349125,5528.903501307327,9346.938496989382,421.7660525505851,1898.2664814388029,2809.5841809282606
250004,2025,9,HP,cat_4,463.94016395016325,4,8269.866891296715,4742.419968625389,1913.0208207377075,5228.479992792337,6785.776103954516,1000.1114632819441,8317.881728630146,7832.162915722874,1857.0986501948382,4481.25025207212,1299.332182240064,2831.23209550744,8807.999942315004,1458.8469623674837
250005,2023,10,HCM,cat_5,461.79999807615604,5,5913.246157226302,3910.397033520434,8390.252241112015,8847.341769623445,7780.7885875269985,5147.852781259349,3678.6585106852644,881.8475178634167,4759.078304192527,2808.726217758953,9450.416869009336,9516.29340954658,2768.0684777581023,4157.223071987221
250006,2024,11,HN,cat_6,364.3618245873169,6,1544.166848233639,8035.613749461116,1250.0600184955258,9009.808820428561,7154.482665306461,5550.979953108671,8516.408714818454,9257.846289620167,9881.089692998983,3096.770417758629,6102.861631597146,3089.0388183333685,3877.156483780725,2731.8359002977145
250007,2025,12,DN,cat_7,527.8303092579672,7,5350.520430288185,6151.05283023881,1976.5843536548512,9130.671740931608,9269.951753394113,3203.903927927777,3923.559072538357,5954.542901285708,3210.8503553895307,2931.9609973477523,4414.427337533965,1809.0120965573742,5378.725376583104,6849.627052476249
250008,2023,1,CT,cat_8,204.82578044236655,8,8330.081417872298,9891.310859532143,8264.30437974108,9056.713510846965,8292.805253935565,5448.050403951574,134.80571702594423,146.15530316191672,3298.370976672299,3323.7745267431806,9794.3539742314,5331.861149512,1195.5401448683467,7347.826619813802
250009,2024,2,HP,cat_9,793.127521268618,9,2565.0015760431056,6427.178370502954,9463.042057324443,7247.070802941152,1992.4508266471607,665.7740789852473,2499.8119283820774,8688.722464063745,8803.346442769716,8493.44940986181,6054.160144975042,1573.9875741649612,5338.250642504787,9589.514996425607
250010,2025,3,HCM,cat_0,218.0283248032684,10,5077.895010949339,8786.160629722184,742.2476077652062,5850.294022480175,255.53860713041888,3445.755510146491,7423.6878795253815,8184.996687813625,5138.526751515793,4827.423130647753,5102.115475193909,8212.102700216576,287.9264507545942,949.9200972779598
250011,2023,4,HN,cat_1,738.2213633203348,11,7055.061981451626,6870.246606080478,9289.483118560329,5643.2897107058625,5947.966594602208,219.61034324315176,2735.888091786023,937.1113389849083,1519.4108493394908,2394.247758535074,9502.543455374707,3358.099913175375,4067.213847499338,7280.988422092103
250012,2024,5,DN,cat_2,619.7308177521522,12,8318.722315388675,4970.139127978793,7850.43307602051,2926.984768684535,5246.264539860203,7882.51136993677,6802.6642746493135,6670.805759895916,4682.688437391293,9144.649682168247,3349.8295481798214,4716.7802297051985,6502.476244224472,7885.357001077769
250013,2025,6,CT,cat_3,588.7322766450116,13,1251.82808728183,7739.728899132225,7962.222034281866,7759.812591403478,7262.0424019717875,5576.081727343632,6642.050474896796,7766.338992014912,4237.9626255665435,4549.08145535375,9346.18938527747,9141.304993591086,9907.094644500909,1542.2852464874636
250014,2023,7,HP,cat_4,469.3812926233505,14,8849.388467246863,3183.9709690001728,367.1649184752157,8786.828209499967,6057.57242252426,8174.5023994644735,6064.291176815137,1783.7581668461355,3699.760693648787,4231.220378565601,5991.719981205247,1951.349057562739,6785.190729692109,3815.388457997453
250015,2024,8,HCM,cat_5,147.56769999886455,15,8284.850988378263,6420.573051642327,4215.37280478507,3208.385985926011,7014.2027028442435,7646.148312459784,2563.547855658562,2745.1993136177675,4086.7868968435896,154.96202225780965,1896.5668634448807,2680.038711234641,709.1949638916584,7431.438384026071
250016,2025,9,HN,cat_6,951.0298394470237,16,189.39879053291088,8671.656485565885,1835.4184236965386,2458.411848519361,3077.4281353088604,7817.438518757161,6574.107156390238,5220.573759051184,1156.7589373047172,6761.3295426232335,237.8513509298108,2849.872748178097,9192.734092827239,4660.671238139957
250017,2023,10,DN,cat_7,413.1690785624245,17,7828.894034965994,7202.602919554019,2301.803772876675,7606.374249197284,9927.996840686594,1187.8698747883097,7364.596148795169,8334.230602083931,1589.9991023344096,7178.461901144968,4975.437033887109,3214.386149161753,6604.826088243555,230.74404935341187
250018,2024,11,CT,cat_8,916.3186830441099,18,4092.869210352469,6986.444675481219,1112.1514935165433,3464.220689669012,6682.803933789162,2564.7869305673853,2623.1267605404664,4799.394452011403,7304.10097331286,6624.537635663333,2749.0599739575173,9114.375012871184,1192.9738239589437,1209.9774691294685
250019,2025,12,HP,cat_9,99.86055967461161,19,2114.8285547627934,2998.7089337967022,9140.656536840821,1288.9807895776994,8483.38715600718,7248.314907335532,4434.645803534304,3127.323806598169,9861.716765605019,4194.371894353566,3657.906810898235,8089.353040936389,408.65479418064285,6523.081829055097
250020,2023,1,HCM,cat_0,75.1954647585188,20,7032.547997376301,4252.099578121574,9116.212337657857,5733.61060039862,4002.7570349219786,1306.161935273552,5947.47403033358,7774.256636004441,1343.3619872582592,3115.3480766081243,28.278794309765097,3122.7359589985713,5248.192437905272,3060.180065794332
250021,2024,2,HN,cat_1,577.7725604524386,21,4374.97369569898,1148.908794902558,1074.8139027933767,3721.581500232468,3136.8364756833234,5042.4055676215485,5965.991621377071,3314.5657568585852,7909.763152716507,9679.39604059338,6997.055883199616,9996.513687731745,2492.3312846710655,8605.827695889635
250022,2025,3,DN,cat_2,704.9851794848923,22,2603.033652984833,6708.245515373756,8737.335541093164,5892.273609128263,1010.9152484681616,187.36713977304032,5150.096423845156,6798.094057104228,922.051996920279,518.6651711887035,4995.740356056638,8860.069295583982,3063.4703998567225,3556.772591178545
250023,2023,4,CT,cat_3,107.19667636753827,23,1706.2713286971332,4797.957521514815,7435.1528028330085,3382.8143799558065,2683.4680703258305,9829.256995618398,2564.3288454054104,7784.334651113664,9004.445302661901,7780.3061837656805,1253.6701568598353,2922.4164840580956,2195.4266720910277,5695.553487328319
250024,2024,5,HP,cat_4,913.5131540366536,24,7016.733258201526,2974.931038662637,3368.562906684687,2470.59556043735,7628.386310276635,2489.183724713805,9865.342290352537,3706.8056102322366,3666.5762710141503,2258.833715516856,650.2072601366859,7530.146372864917,6887.480171936004,5811.2850218574185
250025,2025,6,HCM,cat_5,521.4583138184014,25,6497.792207964121,4994.595364089398,5038.275191077772,9912.016234416304,5719.373959670235,7358.3260902373495,5566.894368898592,5764.201023985482,2076.3449158108606,8338.291529823699,122.09461429149471,505.7900732590559,9375.259750207446,3668.3657608919984
250026,2023,7,HN,cat_6,529.1151498548022,26,4775.178844946466,4449.150421036692,4359.828010041903,8106.008742195307,8599.56572813256,1197.0514344481608,5081.5830496728595,4997.535003253693,6649.82641005607,3468.439577384754,931.9095140250311,3467.569710730707,2938.377927616973,4197.503847227789
250027,2024,8,DN,cat_7,689.0702377997172,27,214.5926363580586,1027.9680320345542,8814.869770085439,9560.109743100262,1572.0955516420977,4033.6556630881805,3174.066564121054,9342.830714733005,2530.9514630884787,6196.362338958597,3470.753816878347,2102.3589600984005,4991.979646225287,266.16068955763296
250028,2025,9,CT,cat_8,961.4220526704914,28,1420.5500006112813,2991.690673608387,9362.95259107715,6193.619983581512,9400.204696189334,3583.66972453202,1778.754851638592,4973.012498908507,9617.224840990188,3316.750619450397,4997.692976367226,127.82426575101536,3302.2063338347893,3183.2225034496673
250029,2023,10,HP,cat_9,471.48149551155495,29,6327.119117668146,9859.14664895969,5016.148531563304,0.4245308048445029,1604.1129092952865,7924.1627387252065,3479.71949985081,3577.2404187005513,7816.711260000318,5413.141417480041,355.0634107582218,2133.9579574741774,5485.0223146082,9328.29567342397
250030,2024,11,HCM,cat_0,766.3946098826834,30,8103.900440538956,905.5274279929715,7467.068305337162,616.4788609881466,7665.197441265783,5003.150765388309,2899.785762694672,8423.993199862318,6729.192099035186,5416.940063729626,9706.68455002138,5198.762736121919,5689.707336006565,2540.6654545860174
250031,2025,12,HN,cat_1,812.8987331844269,31,6037.473821742841,3290.5475439784636,3798.4125389507362,1406.0002870561727,2551.6381689613554,9579.957710423227,5339.465881605042,7825.324102257317,620.3478507841298,1699.4531331326014,2419.388556022789,9930.639360037605,1139.8381937206502,295.05845508896897
