id,year,month,city,category,amount,quantity,extra_col_0,extra_col_1,extra_col_2,extra_col_3,extra_col_4,extra_col_5,extra_col_6,extra_col_7,extra_col_8,extra_col_9,extra_col_10,extra_col_11,extra_col_12,extra_col_13
562500,2023,1,HCM,cat_0,104.25124107226446,0,605.4886410026927,8358.758608550192,7265.23028706993,1519.6317597982688,8063.835867958915,9288.278962531873,5009.368050812571,3869.380342980987,7429.964966170763,8146.973705071951,2895.1127675096445,5564.814382537604,4622.677827890617,6231.880171683165
562501,2024,2,HN,cat_1,775.9177521052097,1,3118.397568550556,6053.209479003427,8755.741998657473,5596.754476225103,5233.401459090124,1062.9860007319858,7590.4313786529465,76.02521221417801,6753.456496980693,6352.12272352429,9521.7506157095,1894.8084973958123,7563.075621329542,6507.594214986805
562502,2025,3,DN,cat_2,632.5294665246969,2,2834.8517801390717,5677.917077511093,6993.512490896118,7575.873107001009,2875.5087661286216,8424.589305595322,7227.987814630892,8147.540863696441,2359.5434975631947,9657.03672101539,12.470353740604567,6944.246628638031,1186.928036878937,5887.229900986229
562503,2023,4,CT,cat_3,787.7390876299506,3,3758.042150397709,3163.2141728149422,711.3841921364894,267.9649994485977,6716.829939483218,5223.953537869223,1864.1830533171833,7444.745686185783,5409.445462996408,470.4283226036388,6223.328955554677,1513.4299130266293,9701.191831666687,2502.9294919837707
562504,2024,5,HP,cat_4,577.1719448874771,4,2944.018378933989,1415.0035441062969,9551.18215446324,4124.480707818563,6018.81882056743,7958.716903249428,3388.857314457482,2103.5976757737285,8014.737787704663,6631.075554572906,9415.625632611029,6886.218091857554,4955.122089951948,9889.580147696352
562505,2025,6,HCM,cat_5,489.76643493246974,5,2921.5359678467566,4325.2782150806925,9014.767536284657,933.9972027952148,1296.1844678285083,5140.8049116108505,3176.0895682624177,2758.37765899307,9051.747783078265,2434.865713270821,4463.5312269339975,2699.6593383977283,4861.135144067429,1195.6827564439654
562506,2023,7,HN,cat_6,313.5655000396538,6,6227.036695914827,6835.413116146375,7528.413795266866,3303.7387694895237,9784.60103170573,8784.429431212702,279.9068299492613,3559.4647020904467,2862.8562127712444,5897.195729121255,5306.114760344015,6738.327837612023,6420.651993645694,4171.2871842590175
562507,2024,8,DN,cat_7,379.9687020059749,7,2700.4000223970525,6927.256502131304,6738.598370502184,4455.560087630039,3573.134498074989,8741.842260120702,6226.862749493393,8088.825653868663,1215.5549681936827,2509.969941759933,4589.028113822432,8065.3429056154555,9715.506038318896,4567.661174377933
562508,2025,9,CT,cat_8,700.3757340482892,8,5444.957834307791,9713.677048406007,6440.902079049606,2648.0446930101466,9863.74411942878,3716.3498853326114,3270.147443550254,3666.7850038248293,9451.929633814005,7929.152576735118,2677.327413863484,8760.224979564962,7528.824263435594,7822.841910164763
562509,2023,10,HP,cat_9,587.6356407725912,9,8487.838160699004,3555.6970490263616,9512.863386709594,4786.071404836012,1251.2734284053806,8657.167994384836,3829.746408862538,1425.885241843443,5472.203739840583,2194.0961785623967,8684.344157384056,6921.760523633802,7428.726533915215,7350.932787733324
