id,year,month,city,category,amount,quantity,extra_col_0,extra_col_1,extra_col_2,extra_col_3,extra_col_4,extra_col_5,extra_col_6,extra_col_7,extra_col_8,extra_col_9,extra_col_10,extra_col_11,extra_col_12,extra_col_13
781250,2025,3,HCM,cat_0,433.03574662449097,50,4341.135755474388,7813.827735624404,5228.4223369425545,6410.30680885255,7998.421183011792,642.174933383387,8363.218390206373,6501.958119640701,9618.378083727683,5667.430233658587,6436.179423810052,2245.591109843217,278.6345842926796,4087.0400783780315
781251,2023,4,HN,cat_1,267.1897259810364,51,5764.070676459112,1791.6077457814229,5336.070175838939,914.0847336554215,6484.0726396134405,4878.7187647021465,4602.409365513973,8905.46185055082,4469.117199212097,8807.801510620555,7113.917093129642,589.2636349347691,3116.512856334803,1501.465150259802
781252,2024,5,DN,cat_2,443.1005968286308,52,5133.645263497625,3241.148412071648,484.42763180991943,6046.780721573417,7053.190540155657,5224.875546070441,8592.101722823842,5583.6791112223445,8113.192292909157,1361.2827651163716,629.6105379205452,5183.596534878383,3838.241757935971,2154.4916241717747
781253,2025,6,CT,cat_3,356.5761810484789,53,3808.3261181797366,8250.982697548367,9294.661027379869,2022.643603582156,433.70926454394,5345.747567229694,4598.3879764312605,2735.8104297620634,9123.688292731924,5813.704628600081,6643.464749336556,3648.9117306025855,6740.846714145332,8995.953119833179
781254,2023,7,HP,cat_4,987.316979980382,54,5657.552639355181,3648.666446440284,1876.620949256913,9560.114187580979,1848.2568245397845,1951.0239983316635,826.6046285414352,9001.763667297446,88.44705237609607,3884.0123443439625,6372.2499142512615,3627.736633960882,149.00096964756136,6722.649973047571
781255,2024,8,HCM,cat_5,511.3226086860152,55,7134.388452900314,6436.381309338859,7497.22136158986,9283.602602730598,2832.5346107622386,6813.842591170065,9811.11479378576,7553.864345678763,627.7011101588803,7719.546118704496,5400.799444543597,882.788051176877,4014.993400851139,3781.7106132561894
781256,2025,9,HN,cat_6,292.73596650134846,56,4417.36540162449,5014.865172380757,4138.013900592084,1159.6179005854412,5256.269525241322,2752.7948620785214,6866.604123766347,7523.955166336528,2014.0566786006864,4112.559909243954,79.08737438323321,3365.884337601719,4102.063872234949,4390.51123089933
781257,2023,10,DN,cat_7,766.8992042461499,57,3538.9787195095446,641.6249138277464,9178.246920897609,757.488473538529,2828.8387548801074,4692.110044545984,6153.286916301328,8796.840572501222,8426.647149126642,3937.8274510865194,6865.617641966492,3522.839889063344,600.0120367148699,6830.914787197753
781258,2024,11,CT,cat_8,541.9022571108726,58,5343.187133247561,4906.6919499005335,6321.596745854039,7109.13196035146,7332.681480248284,5917.596693394929,9266.055444546013,2681.4248574841235,4290.953321714386,9706.772686856577,2550.9817704873303,4941.8801110585055,6395.739178271487,406.7671831453856
781259,2025,12,HP,cat_9,725.7117345249386,59,2465.3733085498097,8766.187920740615,3547.216044191344,7120.216403533439,2708.739826061248,3558.188604834891,1488.5900180437527,3077.6251297287627,5356.3582530845315,8851.615264083588,9011.643457440476,3513.743679542961,215.83607960729444,2696.008545433287
781260,2023,1,HCM,cat_0,735.144086985601,60,5318.01439357405,1268.4125492903308,7200.44208122374,196.26209885810653,7780.150290519326,4229.906243163535,8131.229725208173,664.5164698550898,2548.24222290598,7016.480837421549,9448.3800295081,3982.4518419239407,165.03418804669877,5278.5612311405075
781261,2024,2,HN,cat_1,291.13588301198143,61,86.71157213036129,8528.558520983232,3627.9875353419056,2967.6942852656916,348.0288801416875,595.3846704644939,3221.671132439287,9786.709398405277,9430.58379441994,3670.225638079533,8407.381510817035,9989.433840518088,5085.037073006046,4342.070775110001
