id,year,month,city,category,amount,quantity,extra_col_0,extra_col_1,extra_col_2,extra_col_3,extra_col_4,extra_col_5,extra_col_6,extra_col_7,extra_col_8,extra_col_9,extra_col_10,extra_col_11,extra_col_12,extra_col_13
437500,2024,5,HCM,cat_0,557.4085317323928,0,9797.852470837743,4181.458502702302,7980.121080720469,1990.528123212293,30.042549520237216,5539.480308346469,4216.121457582265,5451.922012367845,8580.65458706549,2087.2074919782144,385.5634665948504,6766.88398981939,8071.032870501029,2736.5861527199177
437501,2025,6,HN,cat_1,311.513631971321,1,2783.5180975111607,3945.430215862823,7426.298782443436,2787.4704204097457,3618.077219753354,7164.14586814801,4390.03814782133,5316.177106766086,8630.837484984033,3013.1207385346524,8537.866244683748,9131.407367213858,8676.311131597999,5871.602277703522
437502,2023,7,DN,cat_2,168.46680275197613,2,8989.378579565418,3126.1215135600364,3239.2972334657766,9376.959581394265,9857.49932051999,3205.154506047777,7491.9937595935335,2906.3021078518027,2473.3496777695095,7482.090624894831,7076.932796804092,3825.9102713254024,8173.303265645652,7563.578460850191
437503,2024,8,CT,cat_3,553.6789308371644,3,7131.947858079374,6961.807440479852,9501.000605368992,3561.516605868185,1715.2110964976541,136.03230863700966,800.7102500230079,5475.470723042839,1418.361631506807,9667.038120691059,2562.181122155599,9538.27862532401,6101.566037457535,5840.893022252759
437504,2025,9,HP,cat_4,50.944296479136675,4,9738.068021818002,5480.80642567068,2029.1505965732492,3972.503621642769,5469.0442630389525,3768.074717283234,3599.880862701015,9610.396154164324,8055.8764582425,9864.782127999537,2866.159158436532,3739.5389298187174,3033.972140468704,9865.244420343688
437505,2023,10,HCM,cat_5,206.9937992517581,5,154.16363290349565,669.0943808526295,4309.806959470144,7997.820087024148,7897.993215146004,8522.817472681505,323.97220979417995,3141.75248973414,9710.823516254064,7795.766803518835,7428.060278728445,6374.026671836773,8842.906016500487,3555.2634530283435
437506,2024,11,HN,cat_6,694.5695487287009,6,5624.477860418004,2251.195774953053,7527.936548039384,1565.5308752905105,7739.7323040680985,8478.689860275488,5527.437405507727,8761.075126449488,7295.3668735036335,5953.808266350097,6650.080188970791,1787.427514300447,8459.346996755907,4131.966791179801
437507,2025,12,DN,cat_7,152.01101359490576,7,1606.0163259249582,6439.274515270305,4376.6735970701675,640.846929382577,988.1765969693868,3174.378348963931,9116.355519339764,2701.144105219172,7451.208306273743,955.0505187429037,5422.0676607824935,3432.5972839130413,2752.194492806027,2871.715736842656
437508,2023,1,CT,cat_8,404.1784608778057,8,3760.210576887718,8031.186661749738,6895.642859543829,1161.2654161475832,1406.1726896188109,6783.10148294676,6947.430119477192,1028.8581699599652,3199.59462071954,2108.07773978967,8872.229038601496,1485.137034211873,220.29451911934393,6575.56665235548
437509,2024,2,HP,cat_9,479.03133441016297,9,5483.781613338774,4859.700814458082,7944.637857142932,3838.6464942078924,3279.8365054262044,7062.287369741195,7616.529064831502,561.9886627830017,5557.665901859827,5147.221544896912,6035.518409078231,56.695384736059616,7452.349122976094,8674.590693826907
