id,year,month,city,category,amount,quantity,extra_col_0,extra_col_1,extra_col_2,extra_col_3,extra_col_4,extra_col_5,extra_col_6,extra_col_7,extra_col_8,extra_col_9,extra_col_10,extra_col_11,extra_col_12,extra_col_13
843750,2023,7,HCM,cat_0,304.2567407634881,50,3848.203058115415,1422.0666071888234,4553.583777952523,7156.376263120171,2550.7698361074595,527.0973329674622,8352.002925402712,7457.348741481557,6966.337232712142,6824.447690312869,8539.21910820306,8478.802774220749,6837.892903465358,4801.683607264178
843751,2024,8,HN,cat_1,267.47800277895664,51,7759.221738405326,2132.868880054312,83.78803056720008,8776.19515402139,4116.966933128684,2463.234100308268,6836.392245842982,2630.2205279161562,291.13627612524897,9240.549229278657,2618.625257160717,2857.2390211183874,9178.670761373267,1059.3149200197881
843752,2025,9,DN,cat_2,767.2527615887853,52,3176.84484621391,906.7753722328808,344.9116241747985,9448.8251676735,6002.332177570836,5196.435835458821,6582.38294305576,930.2481474799151,6496.784495425128,4190.93876073692,2264.160730020124,6708.344788438757,2039.3644023983804,3831.604662709467
843753,2023,10,CT,cat_3,181.57514111557228,53,8782.92491840527,8354.42909959924,7161.426648308135,693.8597317518935,7912.869835252854,7659.7007801740365,9403.559243763906,546.6007929982042,6793.844600907885,3450.6097011748325,6163.805312513348,4907.86313400627,1243.3971924930843,6578.408904017487
843754,2024,11,HP,cat_4,414.1351906078251,54,8350.147761512973,1521.3804338246794,4245.894566528926,7551.50866205796,7644.473889670919,9904.793469341956,968.6932213105026,3978.6625357126295,9129.39797993917,9065.204181066507,7907.811247740742,4075.0906166160826,6483.623617381243,9658.257635997794
843755,2025,12,HCM,cat_5,278.3467527203656,55,2645.7066106247394,5358.578299918825,2478.196559160182,5269.389412216722,6065.780350288363,1976.2073056911556,4209.853043724755,536.8559385726268,8933.2120658017,6901.101120596793,1050.5417902717052,7577.205531739155,8042.476155088269,9691.951597927613
843756,2023,1,HN,cat_6,2.792814530126586,56,2630.7118666462447,1064.531210062989,593.9836011739296,1400.1392511756217,2242.606988090938,1666.6690544451756,5578.055235610789,5293.416120022207,8460.468953026942,5950.262114243422,7931.337042468892,8210.762078849104,5144.490751803514,1293.550326734123
843757,2024,2,DN,cat_7,496.00881921629093,57,6212.0423914797475,5389.557808583433,3929.4788089834287,4850.653147598797,2724.0943945063545,7439.267390147327,6028.10635129978,3030.155580403221,4762.754866659371,2263.8982802014384,9887.79981363596,6953.509298164573,557.7246697101357,826.9664892714312
843758,2025,3,CT,cat_8,797.9166460356621,58,7707.878045719336,5571.400921530655,6873.559327952606,4948.699482426482,1854.192702284976,9991.135148452526,8785.032413987572,8763.160462746886,2939.070702219734,5597.543630656715,8725.629326258331,5392.524178630983,1970.514789855292,7603.1603940293235
843759,2023,4,HP,cat_9,985.1920794275271,59,2414.098946865282,9670.482601231011,5372.130012861214,4362.392375738185,3251.2319110582866,5803.763543515853,8491.39175722437,2395.6611647542645,5874.4402252957925,5872.638119422482,2100.7374105854446,7932.341809673463,5542.36233264017,1972.1328329709365
843760,2024,5,HCM,cat_0,852.069708790311,60,1896.9090155762058,4212.240307431479,2014.5650668217475,5588.820812648662,6321.50106206991,8230.720097384316,2858.7590305008503,3432.914512429366,9660.645270154697,7078.200937809,6217.688353228979,9386.101904607303,1662.4650543474518,7535.712794848417
843761,2025,6,HN,cat_1,17.204023885095012,61,9515.523748260206,5094.444770121759,3575.469035982807,5963.377993816549,7221.507317144392,7824.811749538989,4004.2899978469773,9432.623357848868,590.221109262914,4244.100924901459,2437.9418121066888,6523.833222409378,7787.104438586071,9065.415887678098
